證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
068796,南亞科統一64購02,0,0,0,0,0,0,0,0,0,"291,000",0,0,0,"564,000","273,000","291,000","291,000"
072235,日月光元大5C購14,0,0,0,0,0,0,0,0,0,"291,000",0,0,0,"331,000","40,000","291,000","291,000"
068095,力積電統一68購01,0,0,0,0,0,0,0,0,0,"290,000",0,0,0,"295,000","5,000","290,000","290,000"
4746,台耀            ,"625,988","344,000","281,988",0,0,0,0,0,0,"7,119",0,0,0,"7,119",0,"7,119","289,107"
071998,辛耘元大5C購05  ,0,0,0,0,0,0,0,0,0,"289,000",0,0,0,"488,000","199,000","289,000","289,000"
071964,南亞凱基5C購06  ,0,0,0,0,0,0,0,0,0,"289,000",0,0,0,"741,000","452,000","289,000","289,000"
066521,晶豪科國票5B購01,0,0,0,0,0,0,0,0,0,"289,000",0,0,0,"305,000","16,000","289,000","289,000"
069809,神基富邦62購01  ,0,0,0,0,0,0,0,0,0,"288,000",0,0,0,"446,000","158,000","288,000","288,000"
069257,臻鼎台新5B購10  ,0,0,0,0,0,0,0,0,0,"288,000",0,0,0,"573,000","285,000","288,000","288,000"
00710B,復華彭博非投等債,"119,000",0,"119,000",0,0,0,0,0,0,"168,860",0,0,0,"320,659","151,799","168,860","287,860"
6834,天二科技        ,"212,246","8,250","203,996",0,0,0,0,0,0,"83,000","2,000","6,000","-4,000","87,000",0,"87,000","286,996"
058844,創見統一69購01  ,0,0,0,0,0,0,0,0,0,"286,000",0,0,0,"352,000","66,000","286,000","286,000"
070516,T50正2台新63購01,0,0,0,0,0,0,0,0,0,"286,000",0,0,0,"320,000","34,000","286,000","286,000"
070337,臺股指元大5C購21,0,0,0,0,0,0,0,0,0,"285,000",0,0,0,"603,000","318,000","285,000","285,000"
071306,康舒凱基64購02  ,0,0,0,0,0,0,0,0,0,"285,000",0,0,0,"395,000","110,000","285,000","285,000"
03734B,臺股指富邦65熊09,0,0,0,0,0,0,0,0,0,"285,000",0,0,0,"749,000","464,000","285,000","285,000"
2106,建大            ,"523,623","244,000","279,623",0,0,0,0,0,0,"4,000","6,000","2,000","4,000",0,0,0,"283,623"
074232,松翰元大61購01  ,0,0,0,0,0,0,0,0,0,"283,000",0,0,0,"336,000","53,000","283,000","283,000"
069464,力成富邦5B購03  ,0,0,0,0,0,0,0,0,0,"283,000",0,0,0,"891,000","608,000","283,000","283,000"
058592,萬海凱基59購03  ,0,0,0,0,0,0,0,0,0,"283,000",0,0,0,"283,000",0,"283,000","283,000"
064337,大聯大凱基5A購03,0,0,0,0,0,0,0,0,0,"282,000",0,0,0,"352,000","70,000","282,000","282,000"
060553,長興元富5C購01  ,0,0,0,0,0,0,0,0,0,"281,000",0,0,0,"292,000","11,000","281,000","281,000"
066968,技嘉凱基5B購04  ,0,0,0,0,0,0,0,0,0,"280,000",0,0,0,"300,000","20,000","280,000","280,000"
068794,技嘉統一65購03  ,0,0,0,0,0,0,0,0,0,"280,000",0,0,0,"280,000",0,"280,000","280,000"
059082,健策國票5A購04  ,0,0,0,0,0,0,0,0,0,"279,000",0,0,0,"421,000","142,000","279,000","279,000"
043696,建準元大59購01  ,0,0,0,0,0,0,0,0,0,"279,000",0,0,0,"299,000","20,000","279,000","279,000"
056058,上銀統一62購03  ,0,0,0,0,0,0,0,0,0,"278,000",0,0,0,"332,000","54,000","278,000","278,000"
062645,信錦統一64購03  ,0,0,0,0,0,0,0,0,0,"278,000",0,0,0,"278,000",0,"278,000","278,000"
056483,敬鵬統一72購02  ,0,0,0,0,0,0,0,0,0,"278,000",0,0,0,"297,000","19,000","278,000","278,000"
040619,長榮統一6A購01  ,0,0,0,0,0,0,0,0,0,"278,000",0,0,0,"281,000","3,000","278,000","278,000"
2537,聯上發          ,"510,409","238,000","272,409",0,0,0,0,0,0,"4,999","5,000",1,"4,999",0,0,0,"277,408"
065468,盟立永豐61購02  ,0,0,0,0,0,0,0,0,0,"277,000",0,0,0,"287,000","10,000","277,000","277,000"
073016,精成科國票5C購01,0,0,0,0,0,0,0,0,0,"276,000",0,0,0,"287,000","11,000","276,000","276,000"
035828,長榮太元大59購01,0,0,0,0,0,0,0,0,0,"276,000",0,0,0,"638,000","362,000","276,000","276,000"
060638,台積電元大59購30,0,0,0,0,0,0,0,0,0,"276,000",0,0,0,"296,000","20,000","276,000","276,000"
073020,力智國票61購01  ,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"275,000",0,"275,000","275,000"
073254,新日興元大5C購07,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"290,000","15,000","275,000","275,000"
071432,威強電統一63購01,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"360,000","85,000","275,000","275,000"
060975,威強電群益59購01,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"345,000","70,000","275,000","275,000"
069682,奇鋐富邦64購01  ,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"275,000",0,"275,000","275,000"
052262,漢翔國票58購01  ,0,0,0,0,0,0,0,0,0,"275,000",0,0,0,"285,000","10,000","275,000","275,000"
071506,南亞科中信5C購01,0,0,0,0,0,0,0,0,0,"274,000",0,0,0,"1,146,000","872,000","274,000","274,000"
2206,三陽工業        ,"419,641","286,000","133,641",0,0,0,"136,000",0,"136,000","4,000","6,000","2,000","4,000",0,0,0,"273,641"
068751,順德凱基5B購03  ,0,0,0,0,0,0,0,0,0,"273,000",0,0,0,"278,000","5,000","273,000","273,000"
08527U,汎銓國票59售03  ,0,0,0,0,0,0,0,0,0,"273,000",0,0,0,"273,000",0,"273,000","273,000"
069179,力成凱基63購01  ,0,0,0,0,0,0,0,0,0,"273,000",0,0,0,"367,000","94,000","273,000","273,000"
070717,旭隼台新5C購03  ,0,0,0,0,0,0,0,0,0,"273,000",0,0,0,"281,000","8,000","273,000","273,000"
069702,志聖群益5C購01  ,0,0,0,0,0,0,0,0,0,"273,000",0,0,0,"371,000","98,000","273,000","273,000"
071205,玉山金台新5C購01,0,0,0,0,0,0,0,0,0,"272,000",0,0,0,"329,000","57,000","272,000","272,000"
065760,福懋科富邦63購01,0,0,0,0,0,0,0,0,0,"272,000",0,0,0,"618,000","346,000","272,000","272,000"
6742,澤米            ,"662,239","393,000","269,239",0,0,0,0,0,0,"2,178","8,000","5,822","2,178",0,0,0,"271,417"
6177,達麗            ,"639,262","371,050","268,212",0,0,0,0,0,0,"3,000","6,000","1,000","5,000",0,"2,000","-2,000","271,212"
071489,晶技元大5C購02  ,0,0,0,0,0,0,0,0,0,"271,000",0,0,0,"271,000",0,"271,000","271,000"
072944,T50正2永豐61購03,0,0,0,0,0,0,0,0,0,"270,000",0,0,0,"320,000","50,000","270,000","270,000"
071246,世紀鋼國票5C購02,0,0,0,0,0,0,0,0,0,"270,000",0,0,0,"305,000","35,000","270,000","270,000"
062938,智邦永豐5A購03  ,0,0,0,0,0,0,0,0,0,"270,000",0,0,0,"280,000","10,000","270,000","270,000"
056480,上銀統一72購01  ,0,0,0,0,0,0,0,0,0,"269,000",0,0,0,"280,000","11,000","269,000","269,000"
067591,順德國票5C購02  ,0,0,0,0,0,0,0,0,0,"269,000",0,0,0,"271,000","2,000","269,000","269,000"
071512,兆豐金富邦5C購01,0,0,0,0,0,0,0,0,0,"268,000",0,0,0,"428,000","160,000","268,000","268,000"
053315,元黃金群益63購01,0,0,0,0,0,0,0,0,0,"268,000",0,0,0,"410,000","142,000","268,000","268,000"
070585,台表科群益5C購01,0,0,0,0,0,0,0,0,0,"268,000",0,0,0,"268,000",0,"268,000","268,000"
00932,兆豐永續高息等權,"23,000","23,000",0,0,0,0,0,0,0,"267,786",0,0,0,"296,506","28,720","267,786","267,786"
066331,貿聯凱基5B購06  ,0,0,0,0,0,0,0,0,0,"267,000",0,0,0,"537,000","270,000","267,000","267,000"
070435,T50反1元大61購06,0,0,0,0,0,0,0,0,0,"267,000",0,0,0,"267,000",0,"267,000","267,000"
069330,新日興凱基5C購01,0,0,0,0,0,0,0,0,0,"267,000",0,0,0,"349,000","82,000","267,000","267,000"
048815,洋基群益59購01  ,0,0,0,0,0,0,0,0,0,"266,000",0,0,0,"304,000","38,000","266,000","266,000"
053606,樺漢元大57購01  ,0,0,0,0,0,0,0,0,0,"266,000",0,0,0,"278,000","12,000","266,000","266,000"
8114,振樺電          ,"648,885","400,250","248,635",0,0,0,0,"1,000","-1,000","18,173",0,0,0,"18,175",2,"18,173","265,808"
070771,奇鋐元大61購23  ,0,0,0,0,0,0,0,0,0,"265,000",0,0,0,"341,000","76,000","265,000","265,000"
070807,新日興永豐5C購02,0,0,0,0,0,0,0,0,0,"265,000",0,0,0,"265,000",0,"265,000","265,000"
070608,元金2X凱基5C購03,0,0,0,0,0,0,0,0,0,"265,000",0,0,0,"365,000","100,000","265,000","265,000"
073396,T50正2永豐5C購06,0,0,0,0,0,0,0,0,0,"265,000",0,0,0,"300,000","35,000","265,000","265,000"
065350,香港2X國票5A購03,0,0,0,0,0,0,0,0,0,"265,000",0,0,0,"275,000","10,000","265,000","265,000"
2887I,台新新光辛特    ,"1,442,000","1,177,000","265,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"265,000"
072042,南亞科中信63購01,0,0,0,0,0,0,0,0,0,"264,000",0,0,0,"328,000","64,000","264,000","264,000"
073109,台積電元大5C購24,0,0,0,0,0,0,0,0,0,"264,000",0,0,0,"265,000","1,000","264,000","264,000"
065846,佳能永豐5C購01  ,0,0,0,0,0,0,0,0,0,"263,000",0,0,0,"263,000",0,"263,000","263,000"
070599,友達永豐5C購04  ,0,0,0,0,0,0,0,0,0,"263,000",0,0,0,"404,000","141,000","263,000","263,000"
3003,健和興          ,"584,503","342,000","242,503",0,0,0,0,0,0,"19,610","21,000","2,000","19,000",610,0,610,"262,113"
067425,大立光永豐61購01,0,0,0,0,0,0,0,0,0,"262,000",0,0,0,"481,000","219,000","262,000","262,000"
073498,盛群富邦5C購01  ,0,0,0,0,0,0,0,0,0,"262,000",0,0,0,"267,000","5,000","262,000","262,000"
056269,牧德永豐5A購01  ,0,0,0,0,0,0,0,0,0,"260,000",0,0,0,"260,000",0,"260,000","260,000"
070372,乙盛國票61購01  ,0,0,0,0,0,0,0,0,0,"260,000",0,0,0,"260,000",0,"260,000","260,000"
070327,嘉澤元大5C購04  ,0,0,0,0,0,0,0,0,0,"260,000",0,0,0,"260,000",0,"260,000","260,000"
070285,台積電元大61購42,0,0,0,0,0,0,0,0,0,"260,000",0,0,0,"304,000","44,000","260,000","260,000"
062984,華東凱基5A購01  ,0,0,0,0,0,0,0,0,0,"260,000",0,0,0,"260,000",0,"260,000","260,000"
069661,亞力富邦66購01  ,0,0,0,0,0,0,0,0,0,"259,000",0,0,0,"568,000","309,000","259,000","259,000"
071203,國泰金台新5C購02,0,0,0,0,0,0,0,0,0,"259,000",0,0,0,"411,000","152,000","259,000","259,000"
065753,金寶富邦5B購01  ,0,0,0,0,0,0,0,0,0,"259,000",0,0,0,"287,000","28,000","259,000","259,000"
3047,訊舟            ,"680,830","418,000","262,830",0,0,0,0,0,0,"-4,699","6,000","10,699","-4,699",0,0,0,"258,131"
072811,仁寶永豐61購03  ,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"259,000","1,000","258,000","258,000"
066113,矽創凱基5B購01  ,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"315,000","57,000","258,000","258,000"
070227,和碩群益5C購01  ,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"258,000",0,"258,000","258,000"
061343,貿聯元大59購26  ,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"330,000","72,000","258,000","258,000"
058652,美時元大59購04  ,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"1,637,000","1,379,000","258,000","258,000"
1709,和益            ,"1,602,789","1,423,245","179,544",0,0,0,0,0,0,"77,993","91,000","13,000","78,000","58,000","58,007",-7,"257,537"
072619,志聖台新5C購04  ,0,0,0,0,0,0,0,0,0,"257,000",0,0,0,"345,000","88,000","257,000","257,000"
071486,鉅祥元大5C購01  ,0,0,0,0,0,0,0,0,0,"257,000",0,0,0,"876,000","619,000","257,000","257,000"
054537,福懋科凱基59購01,0,0,0,0,0,0,0,0,0,"257,000",0,0,0,"311,000","54,000","257,000","257,000"
070591,士電永豐61購01  ,0,0,0,0,0,0,0,0,0,"256,000",0,0,0,"378,000","122,000","256,000","256,000"
071218,台積電國票5C購01,0,0,0,0,0,0,0,0,0,"256,000",0,0,0,"384,000","128,000","256,000","256,000"
064159,玉晶光統一64購01,0,0,0,0,0,0,0,0,0,"256,000",0,0,0,"281,000","25,000","256,000","256,000"
068124,力積電永豐65購02,0,0,0,0,0,0,0,0,0,"256,000",0,0,0,"256,000",0,"256,000","256,000"
069069,盟立群益5B購04  ,0,0,0,0,0,0,0,0,0,"256,000",0,0,0,"522,000","266,000","256,000","256,000"
070866,晶豪科群益5C購06,0,0,0,0,0,0,0,0,0,"255,000",0,0,0,"297,000","42,000","255,000","255,000"
051206,復盛國票59購01  ,0,0,0,0,0,0,0,0,0,"255,000",0,0,0,"255,000",0,"255,000","255,000"
065004,廣宇富邦61購01  ,0,0,0,0,0,0,0,0,0,"255,000",0,0,0,"255,000",0,"255,000","255,000"
058075,精誠群益5A購01  ,0,0,0,0,0,0,0,0,0,"255,000",0,0,0,"255,000",0,"255,000","255,000"
03351T,國巨中信65售04  ,0,"70,000","-70,000",0,0,0,0,0,0,"325,000",0,0,0,"579,000","254,000","325,000","255,000"
062519,瀚荃元大5A購01  ,0,0,0,0,0,0,0,0,0,"254,000",0,0,0,"254,000",0,"254,000","254,000"
068371,華通永豐61購02  ,0,0,0,0,0,0,0,0,0,"254,000",0,0,0,"303,000","49,000","254,000","254,000"
073923,友達元大64購06  ,0,0,0,0,0,0,0,0,0,"254,000",0,0,0,"254,000",0,"254,000","254,000"
065131,祥碩凱基5B購05  ,0,0,0,0,0,0,0,0,0,"253,000",0,0,0,"253,000",0,"253,000","253,000"
03336T,國巨國票5B售06  ,0,0,0,0,0,0,0,0,0,"253,000",0,0,0,"253,000",0,"253,000","253,000"
073256,玉晶光元大66購01,0,0,0,0,0,0,0,0,0,"252,000",0,0,0,"252,000",0,"252,000","252,000"
068624,十銓富邦61購03  ,0,0,0,0,0,0,0,0,0,"252,000",0,0,0,"254,000","2,000","252,000","252,000"
064925,南茂富邦5A購02  ,0,0,0,0,0,0,0,0,0,"251,000",0,0,0,"251,000",0,"251,000","251,000"
8021,尖點            ,"444,003","162,250","281,753",0,0,0,0,0,0,"-31,000","1,000","31,000","-30,000","44,000","45,000","-1,000","250,753"
1809,中釉            ,"1,418,534","1,173,000","245,534",0,0,0,0,0,0,"4,890","4,000",0,"4,000","35,000","34,110",890,"250,424"
068959,興勤凱基5B購01  ,0,0,0,0,0,0,0,0,0,"250,000",0,0,0,"264,000","14,000","250,000","250,000"
068929,鴻海富邦61購05  ,0,0,0,0,0,0,0,0,0,"250,000",0,0,0,"307,000","57,000","250,000","250,000"
059711,長榮元大59購07  ,0,0,0,0,0,0,0,0,0,"250,000",0,0,0,"250,000",0,"250,000","250,000"
071287,道瓊銀凱基5C購06,0,0,0,0,0,0,0,0,0,"250,000",0,0,0,"405,000","155,000","250,000","250,000"
00960,野村全球航運龍頭,"1,000","2,000","-1,000",0,0,0,0,0,0,"250,184",0,0,0,"272,000","21,816","250,184","249,184"
068690,皇昌國票5B購01  ,0,0,0,0,0,0,0,0,0,"249,000",0,0,0,"275,000","26,000","249,000","249,000"
068940,力成富邦5C購01  ,0,0,0,0,0,0,0,0,0,"248,000",0,0,0,"295,000","47,000","248,000","248,000"
072043,京元電中信66購01,0,0,0,0,0,0,0,0,0,"248,000",0,0,0,"250,000","2,000","248,000","248,000"
070084,京元電元大5C購04,0,0,0,0,0,0,0,0,0,"247,000",0,0,0,"617,000","370,000","247,000","247,000"
00663L,國泰臺灣加權正2 ,"2,320,000","2,052,000","268,000",0,0,0,0,0,0,"-21,819",0,0,0,"8,324,284","8,346,103","-21,819","246,181"
057327,士電元大58購08  ,0,0,0,0,0,0,0,0,0,"246,000",0,0,0,"246,000",0,"246,000","246,000"
068247,台積電統一75購04,0,0,0,0,0,0,0,0,0,"246,000",0,0,0,"386,000","140,000","246,000","246,000"
067893,盟立凱基5B購05  ,0,0,0,0,0,0,0,0,0,"246,000",0,0,0,"360,000","114,000","246,000","246,000"
067264,緯穎永豐5B購05  ,0,0,0,0,0,0,0,0,0,"246,000",0,0,0,"285,000","39,000","246,000","246,000"
052977,康舒統一61購03  ,0,0,0,0,0,0,0,0,0,"245,000",0,0,0,"250,000","5,000","245,000","245,000"
063175,聯茂永豐61購02  ,0,0,0,0,0,0,0,0,0,"244,000",0,0,0,"244,000",0,"244,000","244,000"
070479,可成元大5C購03  ,0,0,0,0,0,0,0,0,0,"244,000",0,0,0,"247,000","3,000","244,000","244,000"
069191,台積電群益67購01,0,0,0,0,0,0,0,0,0,"244,000",0,0,0,"264,000","20,000","244,000","244,000"
060513,大聯大群益5A購01,0,0,0,0,0,0,0,0,0,"244,000",0,0,0,"350,000","106,000","244,000","244,000"
070944,台郡國泰62購01  ,0,0,0,0,0,0,0,0,0,"243,000",0,0,0,"261,000","18,000","243,000","243,000"
070793,富世達元大5C購02,0,0,0,0,0,0,0,0,0,"243,000",0,0,0,"576,000","333,000","243,000","243,000"
057649,漢翔元大59購01  ,0,0,0,0,0,0,0,0,0,"243,000",0,0,0,"540,000","297,000","243,000","243,000"
072197,群光台新5C購02  ,0,0,0,0,0,0,0,0,0,"242,000",0,0,0,"284,000","42,000","242,000","242,000"
070759,友達元大5C購07  ,0,0,0,0,0,0,0,0,0,"242,000",0,0,0,"320,000","78,000","242,000","242,000"
069177,祥碩凱基5B購08  ,0,0,0,0,0,0,0,0,0,"242,000",0,0,0,"350,000","108,000","242,000","242,000"
069215,日月光群益5B購04,0,0,0,0,0,0,0,0,0,"242,000",0,0,0,"303,000","61,000","242,000","242,000"
058865,台塑化統一73購01,0,0,0,0,0,0,0,0,0,"242,000",0,0,0,"272,000","30,000","242,000","242,000"
4142,國光生          ,"459,000","218,278","240,722",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"241,722"
068703,同欣電國票5C購03,0,0,0,0,0,0,0,0,0,"241,000",0,0,0,"271,000","30,000","241,000","241,000"
059770,臺股指群益59購25,0,0,0,0,0,0,0,0,0,"241,000",0,0,0,"253,000","12,000","241,000","241,000"
069512,慧洋台新5B購01  ,0,0,0,0,0,0,0,0,0,"241,000",0,0,0,"241,000",0,"241,000","241,000"
069741,祥碩元大5C購02  ,0,0,0,0,0,0,0,0,0,"241,000",0,0,0,"316,000","75,000","241,000","241,000"
072875,強茂凱基61購04  ,0,0,0,0,0,0,0,0,0,"241,000",0,0,0,"261,000","20,000","241,000","241,000"
1590,亞德客-KY       ,"586,997","350,608","236,389",0,0,0,"13,000",0,"13,000","-8,757","3,000","10,000","-7,000","8,418","10,175","-1,757","240,632"
068798,偉詮電統一63購02,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"250,000","10,000","240,000","240,000"
069068,創見群益5B購04  ,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"240,000",0,"240,000","240,000"
056156,SP黃豆群益62購02,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"240,000",0,"240,000","240,000"
073255,玉晶光元大5C購06,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"526,000","286,000","240,000","240,000"
065240,鴻海台新5A購03  ,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"240,000",0,"240,000","240,000"
063828,台虹統一74購03  ,0,0,0,0,0,0,0,0,0,"240,000",0,0,0,"290,000","50,000","240,000","240,000"
064038,啟碁統一66購03  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"256,000","17,000","239,000","239,000"
071013,士電國泰62購01  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"253,000","14,000","239,000","239,000"
072030,辛耘台新5C購01  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"270,000","31,000","239,000","239,000"
064529,台亞永豐5B購01  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"239,000",0,"239,000","239,000"
072595,盛群永豐61購02  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"239,000",0,"239,000","239,000"
043697,建準元大5B購01  ,0,0,0,0,0,0,0,0,0,"239,000",0,0,0,"239,000",0,"239,000","239,000"
066900,聯詠元大5B購02  ,0,0,0,0,0,0,0,0,0,"238,000",0,0,0,"279,000","41,000","238,000","238,000"
071529,康舒永豐61購02  ,0,0,0,0,0,0,0,0,0,"238,000",0,0,0,"292,000","54,000","238,000","238,000"
062048,精成科永豐5B購01,0,0,0,0,0,0,0,0,0,"238,000",0,0,0,"283,000","45,000","238,000","238,000"
061951,牧德中信59購02  ,0,0,0,0,0,0,0,0,0,"238,000",0,0,0,"238,000",0,"238,000","238,000"
063042,神基元大5A購01  ,0,0,0,0,0,0,0,0,0,"237,000",0,0,0,"387,000","150,000","237,000","237,000"
068771,力成凱基5C購03  ,0,0,0,0,0,0,0,0,0,"237,000",0,0,0,"277,000","40,000","237,000","237,000"
068627,旭隼富邦61購01  ,0,0,0,0,0,0,0,0,0,"237,000",0,0,0,"237,000",0,"237,000","237,000"
060203,鴻海富邦63購01  ,0,0,0,0,0,0,0,0,0,"236,000",0,0,0,"293,000","57,000","236,000","236,000"
063301,鴻勁國票5A購02  ,0,0,0,0,0,0,0,0,0,"236,000",0,0,0,"240,000","4,000","236,000","236,000"
069961,華新富邦5C購03  ,0,0,0,0,0,0,0,0,0,"236,000",0,0,0,"256,000","20,000","236,000","236,000"
070949,士電元大5C購02  ,0,0,0,0,0,0,0,0,0,"236,000",0,0,0,"321,000","85,000","236,000","236,000"
070660,永豐金富邦5C購02,0,0,0,0,0,0,0,0,0,"236,000",0,0,0,"268,000","32,000","236,000","236,000"
057544,愛普統一73購01  ,0,0,0,0,0,0,0,0,0,"235,000",0,0,0,"244,000","9,000","235,000","235,000"
066468,中砂元大5B購01  ,0,0,0,0,0,0,0,0,0,"235,000",0,0,0,"245,000","10,000","235,000","235,000"
060204,毅嘉富邦5C購01  ,0,0,0,0,0,0,0,0,0,"235,000",0,0,0,"260,000","25,000","235,000","235,000"
069524,華城元大62購01  ,0,0,0,0,0,0,0,0,0,"234,000",0,0,0,"374,000","140,000","234,000","234,000"
064591,群創凱基5A購02  ,0,0,0,0,0,0,0,0,0,"234,000",0,0,0,"235,000","1,000","234,000","234,000"
071969,智邦凱基64購02  ,0,0,0,0,0,0,0,0,0,"234,000",0,0,0,"242,000","8,000","234,000","234,000"
040971,宇隆統一6A購01  ,0,0,0,0,0,0,0,0,0,"234,000",0,0,0,"234,000",0,"234,000","234,000"
058188,日月光元大59購06,0,0,0,0,0,0,0,0,0,"234,000",0,0,0,"254,000","20,000","234,000","234,000"
03502T,臺股指元大5C售20,0,0,0,0,0,0,0,0,0,"233,000",0,0,0,"501,000","268,000","233,000","233,000"
058743,亞力元富59購01  ,0,0,0,0,0,0,0,0,0,"233,000",0,0,0,"360,000","127,000","233,000","233,000"
066593,台積電富邦63購04,0,0,0,0,0,0,0,0,0,"233,000",0,0,0,"504,000","271,000","233,000","233,000"
072036,亞翔台新5C購05  ,0,0,0,0,0,0,0,0,0,"232,000",0,0,0,"235,000","3,000","232,000","232,000"
069947,友達台新5C購02  ,0,0,0,0,0,0,0,0,0,"231,000",0,0,0,"658,000","427,000","231,000","231,000"
070322,緯創元大5C購04  ,0,0,0,0,0,0,0,0,0,"231,000",0,0,0,"232,000","1,000","231,000","231,000"
067053,國巨永豐5B購03  ,0,0,0,0,0,0,0,0,0,"231,000",0,0,0,"231,000",0,"231,000","231,000"
00670L,富邦NASDAQ正2   ,"80,000","3,000","77,000",0,0,0,0,0,0,"153,952",0,0,0,"431,093","277,141","153,952","230,952"
071168,所羅門凱基5C購03,0,0,0,0,0,0,0,0,0,"230,000",0,0,0,"240,000","10,000","230,000","230,000"
1795,美時            ,"1,542,741","1,408,276","134,465",0,0,0,"5,000",0,"5,000","90,093","78,000","6,000","72,000","112,483","94,390","18,093","229,558"
059651,台虹統一66購01  ,0,0,0,0,0,0,0,0,0,"229,000",0,0,0,"270,000","41,000","229,000","229,000"
066937,光寶科永豐61購02,0,0,0,0,0,0,0,0,0,"229,000",0,0,0,"262,000","33,000","229,000","229,000"
060404,創見群益59購05  ,0,0,0,0,0,0,0,0,0,"229,000",0,0,0,"230,000","1,000","229,000","229,000"
6789,采鈺            ,"828,665","581,841","246,824",0,0,0,0,"3,000","-3,000","-15,803","23,000","12,000","11,000","28,963","55,766","-26,803","228,021"
069684,緯創富邦66購01  ,0,0,0,0,0,0,0,0,0,"228,000",0,0,0,"349,000","121,000","228,000","228,000"
071304,晶技凱基61購01  ,0,0,0,0,0,0,0,0,0,"228,000",0,0,0,"265,000","37,000","228,000","228,000"
056659,鴻海凱基58購06  ,0,0,0,0,0,0,0,0,0,"228,000",0,0,0,"238,000","10,000","228,000","228,000"
072575,華新永豐5C購03  ,0,0,0,0,0,0,0,0,0,"227,000",0,0,0,"228,000","1,000","227,000","227,000"
072053,亞力國票5C購01  ,0,0,0,0,0,0,0,0,0,"227,000",0,0,0,"560,000","333,000","227,000","227,000"
065344,光寶科兆豐64購01,0,0,0,0,0,0,0,0,0,"227,000",0,0,0,"227,000",0,"227,000","227,000"
059680,世芯永豐66購01  ,0,0,0,0,0,0,0,0,0,"227,000",0,0,0,"274,000","47,000","227,000","227,000"
052043,彩晶元大57購06  ,0,0,0,0,0,0,0,0,0,"227,000",0,0,0,"227,000",0,"227,000","227,000"
059836,宇瞻國票5A購03  ,0,0,0,0,0,0,0,0,0,"226,000",0,0,0,"236,000","10,000","226,000","226,000"
072445,友達富邦5C購05  ,0,0,0,0,0,0,0,0,0,"226,000",0,0,0,"438,000","212,000","226,000","226,000"
062073,長榮元大59購16  ,0,0,0,0,0,0,0,0,0,"226,000",0,0,0,"276,000","50,000","226,000","226,000"
063538,台泥凱基5A購01  ,0,0,0,0,0,0,0,0,0,"225,000",0,0,0,"225,000",0,"225,000","225,000"
070218,志聖群益5C購02  ,0,0,0,0,0,0,0,0,0,"225,000",0,0,0,"378,000","153,000","225,000","225,000"
065759,台虹富邦5B購02  ,0,0,0,0,0,0,0,0,0,"225,000",0,0,0,"255,000","30,000","225,000","225,000"
054921,立積兆豐61購01  ,0,0,0,0,0,0,0,0,0,"225,000",0,0,0,"225,000",0,"225,000","225,000"
068692,聯陽國票5C購01  ,0,0,0,0,0,0,0,0,0,"225,000",0,0,0,"225,000",0,"225,000","225,000"
6224,聚鼎            ,"727,286","504,000","223,286",0,0,0,0,0,0,"1,000","3,000","2,000","1,000",0,0,0,"224,286"
2480,敦陽科          ,"279,419","56,069","223,350",0,0,0,0,"1,154","-1,154","2,000","4,000","2,000","2,000",0,0,0,"224,196"
068860,意騰台新5B購02  ,0,0,0,0,0,0,0,0,0,"224,000",0,0,0,"274,000","50,000","224,000","224,000"
038944,瑞智凱基58購01  ,0,0,0,0,0,0,0,0,0,"224,000",0,0,0,"224,000",0,"224,000","224,000"
070895,友達國票5C購02  ,0,0,0,0,0,0,0,0,0,"224,000",0,0,0,"224,000",0,"224,000","224,000"
069594,英業達永豐5C購02,0,0,0,0,0,0,0,0,0,"223,000",0,0,0,"253,000","30,000","223,000","223,000"
