Date,Code,Name,PEratio,DividendYield,PBratio
1150520,1612,宏泰,11.92,6.99,1.39
1150520,1614,三洋電,23.37,3.14,1.43
1150520,1615,大山,9.01,5.85,1.72
1150520,1616,億泰,17.28,6.40,1.77
1150520,1617,榮星,16.25,4.20,1.06
1150520,1618,合機,8.42,4.44,1.15
1150520,1623,大東電,17.41,3.71,3.56
1150520,1626,艾美特-KY,,,0.54
1150520,1702,南僑,45.83,4.85,0.69
1150520,1707,葡萄王,12.94,5.80,1.53
1150520,1708,東鹼,11.74,4.05,1.33
1150520,1709,和益,13.06,5.51,0.99
1150520,1710,東聯,,,1.03
1150520,1711,永光,,0.64,3.11
1150520,1712,興農,16.33,6.17,2.17
1150520,1713,國化,10.54,6.57,1.77
1150520,1714,和桐,14.88,1.89,0.73
1150520,1717,長興,49.12,1.38,2.96
1150520,1718,中纖,26.79,,0.38
1150520,1720,生達,11.44,4.85,1.83
1150520,1721,三晃,,,3.22
1150520,1722,台肥,43.99,4.37,0.82
1150520,1723,中碳,32.14,2.32,2.30
1150520,1725,元禎,18.61,3.55,0.82
1150520,1726,永記,12.95,4.82,1.14
1150520,1727,中華化,228.65,0.18,5.13
1150520,1730,花仙子,11.43,5.67,1.55
1150520,1731,美吾華,15.46,5.64,1.29
1150520,1732,毛寶,29.67,2.25,2.30
1150520,1733,五鼎,16.40,4.36,1.64
1150520,1734,杏輝,17.82,5.22,1.65
1150520,1735,日勝化,30.74,2.61,1.56
1150520,1736,喬山,15.19,3.20,2.69
1150520,1737,臺鹽,15.83,4.44,0.91
1150520,1752,南光,16.11,4.89,1.40
1150520,1760,寶齡富錦,24.50,3.28,2.85
1150520,1762,中化生,,0.49,0.94
1150520,1773,勝一,22.55,2.45,4.14
1150520,1776,展宇,36.53,3.35,1.25
1150520,1783,和康生,12.90,5.13,2.15
1150520,1786,科妍,34.88,3.22,2.39
1150520,1789,神隆,136.43,1.52,1.46
1150520,1795,美時,13.13,1.40,2.11
1150520,1802,台玻,491.54,,3.74
1150520,1805,寶徠,78.85,,0.84
1150520,1806,冠軍,57.43,1.87,0.60
1150520,1808,潤隆,10.90,5.14,1.90
1150520,1809,中釉,202.37,0.65,2.17
1150520,1810,和成,4.87,1.09,0.69
1150520,1817,凱撒衛,9.43,5.57,1.22
1150520,1903,士紙,36.94,,2.28
1150520,1904,正隆,15.08,2.45,0.69
1150520,1905,華紙,,,0.80
1150520,1906,寶隆,,0.96,0.51
1150520,1907,永豐餘,17.29,4.13,0.51
1150520,1909,榮成,,,0.56
1150520,2002,中鋼,,0.83,0.93
1150520,2006,東和鋼鐵,9.85,6.58,1.47
1150520,2007,燁興,,,0.92
1150520,2008,高興昌,37.20,3.58,1.41
1150520,2009,第一銅,66.67,1.05,1.65
1150520,2010,春源,9.53,9.01,1.19
1150520,2012,春雨,,2.09,1.05
1150520,2013,中鋼構,12.99,5.72,1.44
1150520,2014,中鴻,,,2.04
1150520,2015,豐興,15.57,5.34,1.70
1150520,2017,官田鋼,,,0.69
1150520,2020,美亞,11.01,8.43,1.39
1150520,2022,聚亨,,,0.75
1150520,2023,燁輝,,,0.80
1150520,2024,志聯,197.14,,1.19
1150520,2025,千興,72.81,,1.21
1150520,2027,大成鋼,12.03,3.65,1.22
1150520,2028,威致,48.43,1.18,1.15
1150520,2029,盛餘,32.82,2.95,0.65
1150520,2030,彰源,26.14,2.90,0.95
1150520,2031,新光鋼,8.38,6.53,1.17
1150520,2032,新鋼,19.07,3.05,1.22
1150520,2033,佳大,45.91,1.32,1.15
1150520,2034,允強,,5.05,1.09
1150520,2038,海光,,1.50,0.68
1150520,2049,上銀,78.32,0.56,3.39
1150520,2059,川湖,39.67,1.13,13.60
1150520,2062,橋椿,88.33,5.39,0.49
1150520,2069,運錩,10.52,5.17,0.74
1150520,2072,世紀風電,12.93,4.19,1.39
1150520,2101,南港,9.92,2.28,1.65
1150520,2102,泰豐,2.74,,0.84
1150520,2103,台橡,30.37,1.33,0.82
1150520,2104,國際中橡,,,0.41
1150520,2105,正新,19.78,5.62,1.22
1150520,2106,建大,98.24,3.89,0.81
1150520,2107,厚生,17.50,5.56,0.57
1150520,2108,南帝,31.67,3.63,0.95
1150520,2109,華豐,11.58,7.19,1.12
1150520,2114,鑫永銓,15.51,5.61,2.12
1150520,2115,六暉-KY,16.06,5.88,0.64
1150520,2201,裕隆,31.00,2.13,0.43
1150520,2204,中華,9.63,6.90,0.78
1150520,2206,三陽工業,10.28,5.15,1.65
1150520,2207,和泰車,13.66,4.29,3.28
1150520,2208,台船,,,3.17
1150520,2211,長榮鋼,11.17,7.11,1.40
1150520,2227,裕日車,52.47,7.99,0.80
1150520,2228,劍麟,18.83,5.60,1.23
1150520,2231,為升,,0.48,4.10
1150520,2233,宇隆,52.95,1.20,5.01
1150520,2236,百達-KY,,0.50,3.47
1150520,2239,英利-KY,,,0.22
1150520,2241,艾姆勒,,,2.63
1150520,2243,宏旭-KY,8.39,,1.63
1150520,2247,汎德永業,12.85,7.11,1.33
1150520,2248,華勝-KY,9.32,5.58,1.47
1150520,2250,IKKA-KY,18.43,4.83,1.06
1150520,2254,巨鎧精密-創,,,3.57
1150520,2258,鴻華先進-創,,,3.75
1150520,2301,光寶科,30.00,2.45,5.25
1150520,2302,麗正,31.58,1.40,2.32
1150520,2303,聯電,27.14,2.41,3.34
1150520,2305,全友,61.48,,1.43
1150520,2308,台達電,70.61,0.61,16.61
1150520,2312,金寶,27.21,2.12,1.90
1150520,2313,華通,44.97,1.10,6.49
1150520,2314,台揚,,,27.55
1150520,2316,楠梓電,8.91,1.45,1.82
1150520,2317,鴻海,17.05,3.00,1.89
1150520,2321,東訊,,,2.19
1150520,2323,中環,4.30,2.13,0.54
1150520,2324,仁寶,20.75,3.99,0.92
1150520,2327,國巨*,40.94,1.15,6.41
1150520,2328,廣宇,51.53,1.78,1.74
1150520,2329,華泰,23.26,1.95,2.96
1150520,2330,台積電,29.38,1.01,9.62
1150520,2331,精英,37.30,1.13,0.95
1150520,2332,友訊,,0.72,1.01
1150520,2337,旺宏,,,5.51
1150520,2338,光罩,,,2.70
1150520,2340,台亞,,,2.38
1150520,2342,茂矽,,0.78,2.60
1150520,2344,華邦電,34.27,0.43,4.46
1150520,2345,智邦,44.53,0.64,20.15
1150520,2347,聯強,14.56,5.02,1.78
1150520,2348,海悅,16.65,7.96,1.50
1150520,2349,錸德,,,1.54
1150520,2351,順德,79.65,0.61,4.52
1150520,2352,佳世達,42.02,3.84,1.41
1150520,2353,宏碁,20.80,4.74,1.13
1150520,2354,鴻準,27.25,2.61,0.76
1150520,2355,敬鵬,34.97,1.69,1.33
1150520,2356,英業達,19.54,3.89,2.51
1150520,2357,華碩,11.44,6.56,1.66
1150520,2359,所羅門,65.72,0.78,3.80
1150520,2360,致茂,65.12,0.94,31.54
1150520,2362,藍天,17.32,5.15,0.51
1150520,2363,矽統,35.35,1.00,1.52
1150520,2364,倫飛,16.88,4.55,4.43
1150520,2365,昆盈,90.13,0.85,2.51
1150520,2367,燿華,,0.31,3.56
1150520,2368,金像電,55.76,0.81,18.11
1150520,2369,菱生,,1.04,2.23
1150520,2371,大同,,11.09,1.24
1150520,2373,震旦行,14.49,6.55,1.80
1150520,2374,佳能,28.35,2.28,2.97
1150520,2375,凱美,33.89,1.08,1.21
1150520,2376,技嘉,14.11,3.97,3.13
1150520,2377,微星,11.44,3.84,1.68
1150520,2379,瑞昱,20.41,4.41,6.47
1150520,2380,虹光,5.57,,0.61
1150520,2382,廣達,14.58,5.38,5.39
1150520,2383,台光電,95.34,0.57,32.85
1150520,2385,群光,14.50,5.60,2.27
1150520,2387,精元,13.51,10.39,0.72
1150520,2388,威盛,453.89,0.24,2.08
1150520,2390,云辰,,,0.79
1150520,2392,正崴,,2.81,0.74
1150520,2393,億光,15.13,7.10,1.37
1150520,2395,研華,36.07,2.41,8.14
1150520,2397,友通,25.95,4.07,2.13
1150520,2399,映泰,27.05,,3.05
1150520,2401,凌陽,,,1.93
1150520,2402,毅嘉,31.74,3.23,2.68
1150520,2404,漢唐,19.05,3.90,13.46
1150520,2405,輔信,,0.65,1.54
1150520,2406,國碩,,,2.88
1150520,2408,南亞科,24.62,0.55,4.42
1150520,2409,友達,58.59,2.13,0.95
1150520,2412,中華電,27.63,3.74,2.72
1150520,2413,環科,64.03,1.01,3.03
1150520,2414,精技,13.97,6.09,2.33
1150520,2415,錩新,13.78,6.01,1.34
1150520,2417,圓剛,182.50,0.53,2.20
1150520,2419,仲琦,,,2.00
1150520,2420,新巨,14.95,5.09,2.16
1150520,2421,建準,17.46,3.85,3.61
1150520,2423,固緯,20.42,3.44,3.75
1150520,2424,隴華,,,3.88
1150520,2425,承啟,,0.31,1.26
1150520,2426,鼎元,,0.15,5.51
1150520,2427,三商電,15.90,3.44,1.17
1150520,2428,興勤,20.27,2.65,2.43
1150520,2429,銘旺科,,,5.70
1150520,2430,燦坤,37.92,4.40,0.49
1150520,2431,聯昌,,,1.08
1150520,2432,倚天酷碁-創,13.41,6.60,1.45
1150520,2433,互盛電,14.62,6.05,2.10
1150520,2434,統懋,,,2.35
1150520,2436,偉詮電,21.31,2.79,3.26
1150520,2438,翔耀,,,3.46
1150520,2439,美律,17.34,4.69,1.27
1150520,2440,太空梭,,,1.20
1150520,2441,超豐,21.95,2.93,2.31
1150520,2442,新美齊,3.51,14.63,0.79
1150520,2444,兆勁,,,1.75
1150520,2449,京元電子,37.65,0.54,6.23
1150520,2450,神腦,18.99,5.34,1.23
1150520,2451,創見,10.01,3.81,5.09
1150520,2453,凌群,17.42,5.12,2.68
1150520,2454,聯發科,51.47,1.66,13.21
1150520,2455,全新,126.34,0.66,20.20
1150520,2457,飛宏,,,1.15
1150520,2458,義隆,16.85,4.62,4.53
1150520,2459,敦吉,12.60,6.37,1.25
1150520,2460,建通,,,3.31
1150520,2461,光群雷,,6.33,0.89
1150520,2462,良得電,288.57,0.99,0.91
1150520,2464,盟立,,0.40,5.11
1150520,2465,麗臺,57.27,,5.90
1150520,2466,冠西電,63.24,,3.99
1150520,2467,志聖,73.67,0.99,10.39
1150520,2468,華經,25.47,3.07,1.76
1150520,2471,資通,13.11,6.59,2.45
1150520,2472,立隆電,29.48,1.37,4.37
1150520,2474,可成,17.53,5.55,0.72
1150520,2476,鉅祥,26.09,2.63,2.68
1150520,2477,美隆電,12.65,6.83,0.80
1150520,2478,大毅,28.44,1.73,2.07
1150520,2480,敦陽科,17.46,5.32,5.22
1150520,2481,強茂,42.22,1.35,3.51
1150520,2482,連宇,,0.62,1.18
1150520,2483,百容,25.43,1.28,0.97
1150520,2484,希華,59.86,1.58,1.72
1150520,2485,兆赫,1765.00,,4.25
1150520,2486,一詮,505.88,0.19,11.45
1150520,2488,漢平,11.23,5.76,1.43
1150520,2489,瑞軒,39.04,2.82,2.00
1150520,2491,吉祥全,5.74,,1.62
1150520,2492,華新科,46.36,0.99,2.19
1150520,2493,揚博,30.38,3.11,5.61
1150520,2495,普安,33.19,2.13,2.19
1150520,2496,卓越,10.05,7.78,1.43
1150520,2497,怡利電,24.82,3.57,2.37
1150520,2498,宏達電,21.96,,1.40
