Date,Code,Name,PEratio,DividendYield,PBratio
1150707,1444,力麗,,,0.91
1150707,1445,大宇,,4.22,0.75
1150707,1446,宏和,10.12,8.72,0.83
1150707,1447,力鵬,,,1.00
1150707,1449,佳和,,,0.79
1150707,1451,年興,19.27,5.83,0.46
1150707,1452,宏益,,1.70,0.59
1150707,1453,大將,103.64,2.63,0.90
1150707,1454,台富,,0.77,1.19
1150707,1455,集盛,,1.55,0.96
1150707,1456,怡華,4.09,,0.70
1150707,1457,宜進,15.82,6.94,0.65
1150707,1459,聯發,7.74,1.67,1.08
1150707,1460,宏遠,,,0.91
1150707,1463,強盛新,,0.73,1.17
1150707,1464,得力,29.59,2.28,0.84
1150707,1465,偉全,,2.21,0.89
1150707,1466,聚隆,,1.03,1.38
1150707,1467,南緯,,,0.71
1150707,1468,昶和,101.25,,1.34
1150707,1470,大統新創,24.60,3.04,1.86
1150707,1471,首利,,,1.11
1150707,1472,三洋實業,13.69,6.82,1.95
1150707,1473,台南,,2.43,0.76
1150707,1474,弘裕,45.00,2.31,0.64
1150707,1475,業旺,10.65,5.52,1.18
1150707,1476,儒鴻,16.47,4.41,3.40
1150707,1477,聚陽,16.71,6.48,4.39
1150707,1503,士電,34.28,2.17,3.16
1150707,1504,東元,31.51,2.82,1.98
1150707,1506,正道,147.14,,1.11
1150707,1512,瑞利,26.67,,1.05
1150707,1513,中興電,21.26,3.43,4.02
1150707,1514,亞力,35.28,1.82,5.01
1150707,1515,力山,39.54,1.55,1.81
1150707,1516,川飛,927.50,,3.63
1150707,1517,利奇,,1.82,0.71
1150707,1519,華城,51.41,1.60,28.68
1150707,1521,大億,36.76,2.87,1.08
1150707,1522,堤維西,96.94,3.99,1.02
1150707,1524,耿鼎,19.27,4.84,1.66
1150707,1525,江申,41.94,4.17,0.97
1150707,1526,日馳,,,0.65
1150707,1527,鑽全,36.81,4.48,0.95
1150707,1528,恩德,,,2.03
1150707,1529,樂事綠能,19.78,4.43,1.90
1150707,1530,亞崴,25.26,3.44,0.85
1150707,1531,高林股,,7.60,0.66
1150707,1532,勤美,20.00,3.42,0.65
1150707,1533,車王電,23.16,,1.55
1150707,1535,中宇,12.88,5.99,1.56
1150707,1536,和大,,,1.90
1150707,1537,廣隆,16.58,5.71,2.24
1150707,1538,正峰,,,2.70
1150707,1539,巨庭,396.25,,0.65
1150707,1540,喬福,24.30,4.42,1.28
1150707,1541,錩泰,9.38,,0.78
1150707,1558,伸興,16.48,5.40,1.12
1150707,1560,中砂,69.03,0.71,12.66
1150707,1563,巧新,160.23,2.84,1.86
1150707,1568,倉佑,25.56,2.92,1.91
1150707,1582,信錦,28.76,3.79,1.52
1150707,1583,程泰,17.65,2.03,0.94
1150707,1587,吉茂,67.80,,1.39
1150707,1590,亞德客-KY,30.21,2.11,5.43
1150707,1597,直得,116.81,0.50,5.07
1150707,1598,岱宇,,2.62,0.75
1150707,1603,華電,12.03,6.18,0.68
1150707,1604,聲寶,14.30,6.36,1.01
1150707,1605,華新,25.58,1.43,0.95
1150707,1608,華榮,6.26,5.80,1.50
1150707,1609,大亞,17.55,1.67,1.88
1150707,1611,中電,332.50,6.02,1.09
1150707,1612,宏泰,11.45,7.28,1.33
1150707,1614,三洋電,24.39,3.01,1.50
1150707,1615,大山,9.64,5.69,1.84
1150707,1616,億泰,19.11,5.79,1.96
1150707,1617,榮星,28.07,2.43,1.83
1150707,1618,合機,9.00,4.15,1.23
1150707,1623,大東電,18.62,3.47,3.80
1150707,1626,艾美特-KY,,,0.60
1150707,1702,南僑,46.32,4.80,0.70
1150707,1707,葡萄王,11.39,6.59,1.35
1150707,1708,東鹼,17.80,2.67,2.02
1150707,1709,和益,17.63,4.08,1.34
1150707,1710,東聯,,,1.39
1150707,1711,永光,,,2.88
1150707,1712,興農,16.03,6.29,2.13
1150707,1713,國化,10.96,6.31,1.84
1150707,1714,和桐,29.45,0.95,1.45
1150707,1717,長興,52.09,1.30,3.14
1150707,1718,中纖,62.29,,0.89
1150707,1720,生達,11.78,4.72,1.88
1150707,1721,三晃,,,3.01
1150707,1722,台肥,46.30,4.15,0.86
1150707,1723,中碳,33.51,2.23,2.40
1150707,1725,元禎,21.11,3.13,0.93
1150707,1726,永記,13.20,4.73,1.17
1150707,1727,中華化,247.03,0.16,5.54
1150707,1730,花仙子,11.06,5.86,1.50
1150707,1731,美吾華,14.75,5.91,1.24
1150707,1732,毛寶,29.39,2.27,2.27
1150707,1733,五鼎,16.46,4.34,1.64
1150707,1734,杏輝,19.56,4.75,1.81
1150707,1735,日勝化,27.72,2.90,1.40
1150707,1736,喬山,15.67,3.49,2.78
1150707,1737,臺鹽,16.03,4.39,0.92
1150707,1752,南光,15.81,4.98,1.38
1150707,1760,寶齡富錦,26.10,3.08,3.04
1150707,1762,中化生,,,0.96
1150707,1773,勝一,24.21,2.28,4.44
1150707,1776,展宇,40.51,3.02,1.38
1150707,1783,和康生,13.46,4.92,2.24
1150707,1786,科妍,31.65,3.55,2.16
1150707,1789,神隆,148.57,1.39,1.60
1150707,1795,美時,14.12,1.30,2.26
1150707,1802,台玻,496.92,,3.78
1150707,1805,寶徠,78.08,,0.83
1150707,1806,冠軍,60.29,1.78,0.63
1150707,1808,潤隆,11.29,4.96,1.97
1150707,1809,中釉,256.84,0.51,2.75
1150707,1810,和成,6.38,0.83,0.90
1150707,1817,凱撒衛,9.26,5.67,1.19
1150707,1903,士紙,37.87,,2.34
1150707,1904,正隆,19.39,1.90,0.88
1150707,1905,華紙,,,1.09
1150707,1906,寶隆,,,0.55
1150707,1907,永豐餘,20.25,3.53,0.60
1150707,1909,榮成,,,0.68
1150707,2002,中鋼,,0.81,0.96
1150707,2006,東和鋼鐵,10.39,6.24,1.55
1150707,2007,燁興,,,0.96
1150707,2008,高興昌,39.47,3.38,1.50
1150707,2009,第一銅,67.63,1.04,1.67
1150707,2010,春源,9.27,9.26,1.16
1150707,2012,春雨,,1.85,1.18
1150707,2013,中鋼構,12.77,5.82,1.42
1150707,2014,中鴻,,,2.06
1150707,2015,豐興,15.59,5.33,1.70
1150707,2017,官田鋼,,,0.75
1150707,2020,美亞,11.06,8.39,1.40
1150707,2022,聚亨,,,0.80
1150707,2023,燁輝,,,0.80
1150707,2024,志聯,198.57,,1.20
1150707,2025,千興,78.75,,1.31
1150707,2027,大成鋼,11.96,3.67,1.21
1150707,2028,威致,46.00,1.24,1.09
1150707,2029,盛餘,33.63,2.88,0.67
1150707,2030,彰源,28.94,2.62,1.05
1150707,2031,新光鋼,8.41,6.50,1.17
1150707,2032,新鋼,19.13,3.04,1.22
1150707,2033,佳大,48.94,,1.22
1150707,2034,允強,,4.84,1.14
1150707,2038,海光,,,0.67
1150707,2049,上銀,75.05,0.58,3.25
1150707,2059,川湖,72.81,0.62,24.97
1150707,2062,橋椿,90.24,5.28,0.50
1150707,2069,運錩,9.92,5.48,0.70
1150707,2072,世紀風電,10.98,4.93,1.18
1150707,2101,南港,11.00,2.05,1.83
1150707,2102,泰豐,2.91,,0.90
1150707,2103,台橡,36.79,1.10,0.99
1150707,2104,國際中橡,,,0.45
1150707,2105,正新,20.03,5.55,1.24
1150707,2106,建大,104.71,3.65,0.87
1150707,2107,厚生,17.81,5.46,0.58
1150707,2108,南帝,33.91,3.39,1.02
1150707,2109,華豐,12.38,6.73,1.19
1150707,2114,鑫永銓,15.67,5.55,2.14
1150707,2115,六暉-KY,16.73,7.06,0.66
1150707,2201,裕隆,34.06,1.93,0.48
1150707,2204,中華,10.52,6.32,0.86
1150707,2206,三陽工業,11.25,4.70,1.80
1150707,2207,和泰車,13.80,4.25,3.31
1150707,2208,台船,,,3.39
1150707,2211,長榮鋼,11.63,6.83,1.46
1150707,2227,裕日車,53.44,1.69,0.81
1150707,2228,劍麟,20.07,5.25,1.31
1150707,2231,為升,,0.43,4.58
1150707,2233,宇隆,40.19,1.59,3.80
1150707,2236,百達-KY,,0.35,4.91
1150707,2239,英利-KY,,,0.23
1150707,2241,艾姆勒,,,3.38
1150707,2243,宏旭-KY,23.86,,4.64
1150707,2247,汎德永業,14.74,6.20,1.52
1150707,2248,華勝-KY,9.93,5.29,1.56
1150707,2250,IKKA-KY,20.42,4.36,1.17
1150707,2254,巨鎧精密-創,,,3.67
1150707,2258,鴻華先進-創,,,4.53
1150707,2301,光寶科,31.32,2.35,5.49
1150707,2302,麗正,61.90,0.72,4.55
1150707,2303,聯電,38.94,1.68,4.79
1150707,2305,全友,142.22,,3.31
1150707,2308,台達電,69.69,0.61,16.39
1150707,2312,金寶,32.79,1.76,2.29
1150707,2313,華通,38.45,1.28,5.55
1150707,2314,台揚,,,25.85
1150707,2316,楠梓電,13.31,0.97,2.71
1150707,2317,鴻海,16.83,3.03,1.86
1150707,2321,東訊,,,2.33
1150707,2323,中環,5.28,1.74,0.67
1150707,2324,仁寶,26.54,3.12,1.18
1150707,2327,國巨*,71.26,0.66,11.15
1150707,2328,廣宇,50.00,1.84,1.69
1150707,2329,華泰,23.39,1.93,2.98
1150707,2330,台積電,32.80,0.90,10.74
1150707,2331,精英,41.10,,1.05
1150707,2332,友訊,,,1.45
1150707,2337,旺宏,,,5.43
1150707,2338,光罩,,,2.61
1150707,2340,台亞,,,2.55
1150707,2342,茂矽,,,3.70
1150707,2344,華邦電,51.63,0.29,6.71
1150707,2345,智邦,46.43,0.61,21.01
1150707,2347,聯強,15.88,4.60,1.94
1150707,2348,海悅,18.00,7.36,1.62
1150707,2349,錸德,,,1.63
1150707,2351,順德,94.47,0.52,5.37
1150707,2352,佳世達,55.56,2.90,1.86
1150707,2353,宏碁,24.24,4.06,1.32
1150707,2354,鴻準,26.97,2.64,0.75
1150707,2355,敬鵬,30.12,1.96,1.14
1150707,2356,英業達,24.87,3.06,3.19
1150707,2357,華碩,11.85,6.33,1.72
1150707,2359,所羅門,69.33,0.74,4.01
1150707,2360,致茂,61.97,0.99,30.01
1150707,2362,藍天,19.58,4.56,0.57
1150707,2363,矽統,38.65,0.91,1.66
1150707,2364,倫飛,17.67,4.34,4.63
1150707,2365,昆盈,82.82,0.93,2.31
1150707,2367,燿華,,0.39,2.83
1150707,2368,金像電,51.24,0.86,16.64
1150707,2369,菱生,,,3.21
1150707,2371,大同,,,1.21
1150707,2373,震旦行,13.77,6.89,1.71
1150707,2374,佳能,26.91,2.67,2.82
1150707,2375,凱美,59.88,0.61,2.14
1150707,2376,技嘉,15.27,3.67,3.39
1150707,2377,微星,14.32,3.07,2.11
1150707,2379,瑞昱,27.93,3.22,8.85
1150707,2380,虹光,19.62,,2.16
1150707,2382,廣達,18.75,4.18,6.93
1150707,2383,台光電,113.23,0.48,39.01
1150707,2385,群光,12.08,6.73,1.89
1150707,2387,精元,14.18,9.90,0.76
1150707,2388,威盛,386.11,0.07,1.77
1150707,2390,云辰,,,1.03
1150707,2392,正崴,,2.67,0.78
1150707,2393,億光,16.61,6.47,1.50
1150707,2395,研華,38.52,2.26,8.69
1150707,2397,友通,25.91,4.08,2.13
1150707,2399,映泰,31.73,,3.58
1150707,2401,凌陽,,,2.24
1150707,2402,毅嘉,33.79,3.03,2.85
1150707,2404,漢唐,23.42,3.17,16.54
1150707,2405,輔信,,0.58,1.70
1150707,2406,國碩,,,3.75
1150707,2408,南亞科,36.08,0.33,6.47
1150707,2409,友達,91.72,1.36,1.48
1150707,2412,中華電,28.03,3.69,2.76
1150707,2413,環科,59.29,1.10,2.80
1150707,2414,精技,17.37,4.89,2.90
1150707,2415,錩新,19.61,4.22,1.91
1150707,2417,圓剛,173.27,0.55,2.08
1150707,2419,仲琦,,,1.88
1150707,2420,新巨,15.28,4.98,2.21
1150707,2421,建準,17.58,3.64,3.64
1150707,2423,固緯,20.45,3.43,3.76
1150707,2424,隴華,,,2.06
1150707,2425,承啟,,0.25,1.54
1150707,2426,鼎元,,0.14,5.81
1150707,2427,三商電,19.45,2.81,1.43
1150707,2428,興勤,28.14,1.91,3.37
1150707,2429,銘旺科,,,5.16
1150707,2430,燦坤,37.81,4.41,0.49
1150707,2431,聯昌,,,1.22
1150707,2432,倚天酷碁-創,14.66,6.04,1.58
1150707,2433,互盛電,13.79,6.42,1.98
1150707,2434,統懋,,,4.07
1150707,2436,偉詮電,20.86,2.79,3.19
1150707,2438,翔耀,,,3.33
1150707,2439,美律,18.17,4.47,1.34
1150707,2440,太空梭,,,1.17
1150707,2441,超豐,28.59,2.25,3.01
1150707,2442,新美齊,3.69,13.95,0.83
1150707,2444,兆勁,,,1.69
1150707,2449,京元電子,43.01,0.47,7.12
1150707,2450,神腦,18.86,5.37,1.22
1150707,2451,創見,8.28,4.60,4.21
1150707,2453,凌群,17.90,4.98,2.75
1150707,2454,聯發科,64.22,1.33,16.48
1150707,2455,全新,100.47,0.82,16.06
1150707,2457,飛宏,,,1.35
1150707,2458,義隆,20.70,3.76,5.57
1150707,2459,敦吉,12.14,6.61,1.21
1150707,2460,建通,,,3.90
1150707,2461,光群雷,,,0.98
1150707,2462,良得電,327.14,0.87,1.03
1150707,2464,盟立,,0.31,6.61
1150707,2465,麗臺,56.06,,5.77
1150707,2466,冠西電,125.14,,7.89
1150707,2467,志聖,81.52,0.90,11.50
1150707,2468,華經,29.84,2.62,2.06
1150707,2471,資通,13.89,6.22,2.60
1150707,2472,立隆電,42.66,0.95,6.32
1150707,2474,可成,18.77,5.24,0.77
1150707,2476,鉅祥,29.98,2.29,3.08
1150707,2477,美隆電,13.40,6.45,0.84
1150707,2478,大毅,52.16,1.03,3.80
1150707,2480,敦陽科,19.31,4.81,5.77
1150707,2481,強茂,68.57,0.83,5.69
1150707,2482,連宇,,0.57,1.29
1150707,2483,百容,71.30,0.46,2.73
1150707,2484,希華,117.70,0.80,3.39
1150707,2485,兆赫,1250.00,,3.01
1150707,2486,一詮,474.51,0.21,10.74
1150707,2488,漢平,11.57,5.59,1.48
1150707,2489,瑞軒,35.83,3.07,1.84
1150707,2491,吉祥全,11.67,,3.29
1150707,2492,華新科,96.17,0.50,4.55
1150707,2493,揚博,66.31,1.43,12.25
1150707,2495,普安,44.87,1.58,2.96
1150707,2496,卓越,9.84,7.94,1.40
1150707,2497,怡利電,28.54,3.10,2.73
1150707,2498,宏達電,21.38,1.13,1.37
1150707,2501,國建,6.25,4.96,0.89
1150707,2504,國產,9.77,8.09,1.35
1150707,2505,國揚,9.02,5.57,0.64
1150707,2506,太設,,2.25,0.41
1150707,2509,全坤建,,,0.77
1150707,2511,太子,24.46,3.50,0.53
1150707,2514,龍邦,7.33,,0.36
1150707,2515,中工,29.17,3.57,0.98
1150707,2516,新建,11.74,,1.48
1150707,2520,冠德,14.40,4.67,0.85
1150707,2524,京城,62.81,,0.62
1150707,2527,宏璟,8.40,3.52,0.52
1150707,2528,皇普,9.39,13.36,1.36
1150707,2530,華建,10.00,9.44,1.64
1150707,2534,宏盛,15.87,9.17,0.51
1150707,2535,達欣工,10.53,5.24,2.31
1150707,2536,宏普,5.82,10.39,0.50
1150707,2537,聯上發,34.53,,0.73
1150707,2538,基泰,27.44,5.06,0.77
1150707,2539,櫻花建,14.06,7.04,2.54
1150707,2540,愛山林,88.83,11.26,3.07
1150707,2542,興富發,13.54,9.09,1.68
1150707,2543,皇昌,15.52,3.90,2.03
1150707,2545,皇翔,25.34,7.47,0.95
1150707,2546,根基,9.87,6.39,1.98
1150707,2547,日勝生,80.36,7.11,0.81
1150707,2548,華固,7.92,8.37,1.58
1150707,2597,潤弘,14.70,5.79,5.57
1150707,2601,益航,,,0.75
1150707,2603,長榮,8.22,8.51,0.70
1150707,2605,新興,14.28,3.35,0.99
1150707,2606,裕民,11.94,4.50,1.30
1150707,2607,榮運,9.70,5.88,0.78
1150707,2608,嘉里大榮,14.53,5.65,1.07
1150707,2609,陽明,16.59,3.91,0.54
1150707,2610,華航,8.59,3.68,1.31
1150707,2611,志信,10.84,3.66,1.01
1150707,2612,中航,9.84,4.07,0.78
1150707,2613,中櫃,19.91,4.61,0.94
1150707,2614,東森,8.92,6.59,1.39
1150707,2615,萬海,7.11,3.90,0.75
1150707,2616,山隆,,2.21,0.72
1150707,2617,台航,9.21,4.92,0.70
1150707,2618,長榮航,8.05,4.72,1.69
1150707,2630,亞航,57.23,1.67,3.33
1150707,2633,台灣高鐵,21.82,4.36,1.98
1150707,2634,漢翔,73.00,1.34,3.03
1150707,2636,台驊控股,10.35,7.07,1.03
1150707,2637,慧洋-KY,11.11,4.43,1.17
1150707,2642,宅配通,,2.41,1.10
1150707,2645,長榮航太,32.75,2.33,6.35
1150707,2646,星宇航空,236.67,,2.01
1150707,2701,萬企,18.86,2.60,0.58
1150707,2702,華園,,,0.62
1150707,2704,國賓,25.03,1.12,0.62
1150707,2705,六福,18.60,,0.63
1150707,2706,第一店,18.88,2.77,0.62
1150707,2707,晶華,12.82,5.99,6.46
1150707,2712,遠雄來,,,1.53
1150707,2722,夏都,,,1.36
1150707,2723,美食-KY,,,1.17
1150707,2727,王品,14.72,6.58,5.30
1150707,2731,雄獅,8.66,8.65,2.59
1150707,2739,寒舍,12.36,6.89,2.29
1150707,2748,雲品,18.89,4.45,1.41
1150707,2753,八方雲集,13.25,6.72,3.35
1150707,2762,世界健身-KY,15.51,7.24,3.37
1150707,2801,彰銀,14.69,4.47,1.22
1150707,2812,台中銀,13.32,5.13,1.33
1150707,2816,旺旺保,5.54,4.30,0.92
1150707,2820,華票,11.35,5.22,0.83
1150707,2832,台產,10.88,6.18,1.17
1150707,2834,臺企銀,13.82,5.52,1.18
1150707,2836,高雄銀,16.82,3.61,0.87
1150707,2838,聯邦銀,17.38,4.33,1.32
1150707,2845,遠東銀,15.00,4.77,0.90
1150707,2849,安泰銀,16.98,3.49,0.78
1150707,2850,新產,10.39,5.00,2.11
1150707,2851,中再保,7.43,5.71,1.31
1150707,2852,第一保,8.64,6.24,0.85
1150707,2855,統一證,11.43,4.13,1.96
1150707,2867,三商壽,62.36,,0.66
1150707,2880,華南金,18.82,3.72,2.23
1150707,2881,富邦金,16.92,3.46,1.88
1150707,2882,國泰金,14.72,3.61,1.94
1150707,2883,凱基金,16.91,3.32,1.51
1150707,2884,玉山金,15.68,4.06,1.96
1150707,2885,元大金,21.48,3.15,2.59
1150707,2886,兆豐金,19.02,3.74,1.73
1150707,2887,台新新光金,17.11,3.15,1.53
1150707,2889,國票金,19.87,3.86,1.19
1150707,2890,永豐金,19.67,3.16,2.24
1150707,2891,中信金,16.92,3.56,2.51
1150707,2892,第一金,17.08,3.90,1.61
1150707,2897,王道銀行,15.51,4.93,0.72
1150707,2901,欣欣,59.02,1.53,1.98
1150707,2903,遠百,13.83,5.58,1.01
1150707,2904,匯僑,24.40,4.95,0.89
1150707,2905,三商,24.13,1.97,0.54
1150707,2906,高林,31.56,4.23,0.88
1150707,2908,特力,53.00,2.59,1.56
1150707,2910,統領,18.20,4.68,1.48
1150707,2911,麗嬰房,2.05,,0.57
1150707,2912,統一超,21.88,3.75,5.37
1150707,2913,農林,,,0.70
1150707,2915,潤泰全,6.08,3.66,0.48
1150707,2923,鼎固-KY,,0.44,1.03
1150707,2929,淘帝-KY,,,0.23
1150707,2939,永邑-KY,,,1.60
1150707,2945,三商家購,18.53,3.60,1.46
1150707,3002,歐格,63.79,1.57,1.68
1150707,3003,健和興,65.45,1.51,1.60
1150707,3004,豐達科,27.43,1.74,2.59
1150707,3005,神基,13.13,6.35,2.85
1150707,3006,晶豪科,26.04,0.46,4.77
1150707,3008,大立光,24.28,2.06,2.76
1150707,3010,華立,13.17,4.29,1.35
1150707,3011,今皓,,,1.28
1150707,3013,晟銘電,23.14,0.76,3.93
1150707,3014,聯陽,16.54,5.56,4.09
1150707,3015,全漢,33.20,3.26,1.07
1150707,3016,嘉晶,287.80,0.42,6.95
1150707,3017,奇鋐,40.26,0.86,21.29
1150707,3018,隆銘綠能,,,1.78
1150707,3019,亞光,20.99,3.19,2.82
1150707,3021,鴻名,46.72,2.21,1.64
1150707,3022,威強電,24.82,4.00,1.35
1150707,3023,信邦,25.45,3.08,4.46
1150707,3024,憶聲,136.67,1.79,1.12
1150707,3025,星通,15.40,5.19,3.80
1150707,3026,禾伸堂,111.73,0.67,14.85
1150707,3027,盛達,,,1.28
1150707,3028,增你強,15.19,3.87,2.89
1150707,3029,零壹,15.15,5.34,3.39
1150707,3030,德律,25.63,2.36,6.68
1150707,3031,佰鴻,29.15,3.06,1.98
1150707,3032,偉訓,,,3.08
1150707,3033,威健,18.78,4.21,2.24
1150707,3034,聯詠,21.76,4.33,4.49
1150707,3035,智原,105.85,0.90,3.80
1150707,3036,文曄,15.18,3.64,2.40
1150707,3037,欣興,123.53,0.24,11.77
1150707,3038,全台,23.67,5.39,1.38
1150707,3040,遠見,,9.38,1.66
1150707,3041,揚智,,,2.65
1150707,3042,晶技,40.08,2.29,4.72
1150707,3043,科風,,,1.18
1150707,3044,健鼎,23.10,2.67,4.29
1150707,3045,台灣大,23.63,4.07,3.88
1150707,3046,建碁,14.24,5.14,2.97
1150707,3047,訊舟,,,1.47
1150707,3048,益登,21.76,1.65,2.80
1150707,3049,精金,,,1.44
1150707,3050,鈺德,,2.03,0.80
1150707,3051,力特,25.68,1.89,1.71
1150707,3052,夆典,11.53,5.48,0.63
1150707,3054,立萬利,17.99,1.31,3.67
1150707,3055,蔚華科,,0.28,12.22
1150707,3056,富華新,,4.12,0.84
1150707,3057,喬鼎,,,1.95
1150707,3058,立德,,,1.19
1150707,3059,華晶科,38.50,2.11,1.46
1150707,3060,銘異,,0.56,1.81
1150707,3062,建漢,,,1.91
1150707,3090,日電貿,63.75,1.57,5.00
1150707,3092,鴻碩,,,2.42
1150707,3094,聯傑,151.92,0.63,3.25
1150707,3130,一零四,14.62,6.67,4.01
1150707,3135,凌航,12.28,2.71,4.78
1150707,3138,耀登,73.70,1.47,2.37
1150707,3149,正達,,,7.86
1150707,3150,鈺寶-創,,2.67,1.42
1150707,3164,景岳,31.73,4.85,1.10
1150707,3167,大量,81.29,0.47,20.62
1150707,3168,眾福科,16.49,6.79,2.06
1150707,3189,景碩,193.52,0.22,8.39
1150707,3209,全科,16.30,4.27,2.63
1150707,3229,晟鈦,782.00,,3.96
1150707,3231,緯創,15.60,3.54,2.60
1150707,3257,虹冠電,22.19,4.25,3.34
1150707,3266,昇陽,21.17,3.69,0.75
1150707,3296,勝德,211.15,,2.11
1150707,3305,昇貿,36.76,1.76,3.03
1150707,3308,聯德,179.17,,1.14
1150707,3311,閎暉,23.58,1.64,0.98
1150707,3312,弘憶股,34.19,2.28,2.53
1150707,3321,同泰,,,3.18
1150707,3338,泰碩,46.37,1.92,2.88
1150707,3346,麗清,,0.40,0.92
1150707,3356,奇偶,5.95,5.80,1.81
1150707,3376,新日興,286.03,2.06,2.19
1150707,3380,明泰,,1.47,2.03
1150707,3406,玉晶光,18.45,2.79,2.63
1150707,3413,京鼎,18.27,3.19,2.39
1150707,3416,融程電,24.93,2.80,4.51
1150707,3419,譁裕,,,1.76
1150707,3432,台端,,,2.58
1150707,3437,榮創,,,1.41
1150707,3443,創意,134.78,0.45,41.17
1150707,3447,展達,25.31,3.04,2.29
1150707,3450,聯鈞,147.32,0.20,13.83
1150707,3481,群創,583.64,1.56,2.26
1150707,3494,誠研,,,1.34
1150707,3501,維熹,22.63,4.94,0.69
1150707,3504,揚明光,,,2.96
1150707,3515,華擎,13.41,5.18,2.33
1150707,3518,柏騰,16.12,,2.13
1150707,3528,安馳,31.32,1.42,3.10
1150707,3530,晶相光,33.05,1.19,2.09
1150707,3532,台勝科,484.81,0.26,6.13
1150707,3533,嘉澤,27.61,1.78,5.26
1150707,3535,晶彩科,262.50,,7.45
1150707,3543,州巧,,1.90,1.11
1150707,3545,敦泰,,1.40,1.42
1150707,3550,聯穎,,,1.89
1150707,3557,嘉威,,1.17,0.85
1150707,3563,牧德,46.36,1.93,8.91
1150707,3576,聯合再生,38.33,,2.00
1150707,3583,辛耘,54.78,0.74,8.50
1150707,3588,通嘉,114.00,0.73,2.36
1150707,3591,艾笛森,,,1.28
1150707,3592,瑞鼎,16.94,5.39,1.91
1150707,3593,力銘,,,3.55
1150707,3596,智易,15.30,4.65,2.71
1150707,3605,宏致,24.54,1.98,1.75
1150707,3607,谷崧,41.54,4.94,1.16
1150707,3617,碩天,15.33,4.62,2.24
1150707,3622,洋華,9.73,5.63,1.18
1150707,3645,達邁,45.00,1.40,3.45
1150707,3652,精聯,25.07,3.42,1.40
1150707,3653,健策,88.38,0.69,22.13
1150707,3661,世芯-KY,59.14,0.85,7.62
1150707,3665,貿聯-KY,39.96,0.76,8.28
