Date,Code,Name,PEratio,DividendYield,PBratio
1150519,3028,增你強,16.01,3.67,3.05
1150519,3029,零壹,14.12,5.73,3.16
1150519,3030,德律,31.26,1.94,8.15
1150519,3031,佰鴻,25.54,3.50,1.74
1150519,3032,偉訓,,3.52,3.13
1150519,3033,威健,18.56,4.26,2.21
1150519,3034,聯詠,19.10,4.94,3.94
1150519,3035,智原,100.27,0.95,3.60
1150519,3036,文曄,18.79,2.94,2.98
1150519,3037,欣興,120.29,0.24,11.46
1150519,3038,全台,23.46,5.44,1.36
1150519,3040,遠見,,8.86,1.75
1150519,3041,揚智,,,2.26
1150519,3042,晶技,28.24,3.24,3.33
1150519,3043,科風,,,1.06
1150519,3044,健鼎,22.47,2.75,4.17
1150519,3045,台灣大,23.63,4.12,3.88
1150519,3046,建碁,12.29,5.95,2.56
1150519,3047,訊舟,,2.12,1.27
1150519,3048,益登,20.18,1.78,2.59
1150519,3049,精金,,,1.35
1150519,3050,鈺德,,2.11,0.77
1150519,3051,力特,24.37,1.99,1.62
1150519,3052,夆典,11.05,5.71,0.60
1150519,3054,立萬利,19.53,1.21,3.98
1150519,3055,蔚華科,,0.81,8.61
1150519,3056,富華新,,4.54,0.76
1150519,3057,喬鼎,,,1.91
1150519,3058,立德,,,1.05
1150519,3059,華晶科,34.23,2.38,1.29
1150519,3060,銘異,,0.75,1.34
1150519,3062,建漢,,,2.19
1150519,3090,日電貿,33.85,2.95,2.65
1150519,3092,鴻碩,,,2.27
1150519,3094,聯傑,131.73,0.73,2.81
1150519,3130,一零四,14.72,6.62,4.04
1150519,3135,凌航,13.31,2.50,5.18
1150519,3138,耀登,108.44,1.00,3.49
1150519,3149,正達,,,5.27
1150519,3150,鈺寶-創,,2.75,1.38
1150519,3164,景岳,32.31,4.76,1.12
1150519,3167,大量,76.41,0.51,19.39
1150519,3168,眾福科,16.74,6.69,2.09
1150519,3189,景碩,144.51,0.34,6.26
1150519,3209,全科,21.23,3.28,3.42
1150519,3229,晟鈦,717.00,,3.63
1150519,3231,緯創,13.29,4.15,2.22
1150519,3257,虹冠電,18.25,5.17,2.74
1150519,3266,昇陽,19.45,4.02,0.69
1150519,3296,勝德,149.62,,1.49
1150519,3305,昇貿,38.87,1.67,3.20
1150519,3308,聯德,161.67,,1.03
1150519,3311,閎暉,20.00,1.94,0.83
1150519,3312,弘憶股,27.13,2.87,2.01
1150519,3321,同泰,,,1.96
1150519,3338,泰碩,50.27,1.77,3.12
1150519,3346,麗清,,0.70,0.53
1150519,3356,奇偶,5.95,5.80,1.81
1150519,3376,新日興,300.74,2.93,2.30
1150519,3380,明泰,,1.59,1.87
1150519,3406,玉晶光,16.88,3.05,2.40
1150519,3413,京鼎,16.70,3.49,2.19
1150519,3416,融程電,22.40,3.12,4.05
1150519,3419,譁裕,,,1.78
1150519,3432,台端,,,2.73
1150519,3437,榮創,,,1.62
1150519,3443,創意,134.33,0.45,41.03
1150519,3447,展達,24.69,3.12,2.23
1150519,3450,聯鈞,116.82,0.25,10.96
1150519,3481,群創,340.45,2.67,1.32
1150519,3494,誠研,,,1.31
1150519,3501,維熹,22.21,5.03,0.68
1150519,3504,揚明光,,,3.15
1150519,3515,華擎,13.94,4.98,2.42
1150519,3518,柏騰,14.57,,1.92
1150519,3528,安馳,26.39,1.69,2.61
1150519,3530,晶相光,31.97,1.23,2.02
1150519,3532,台勝科,255.70,0.50,3.23
1150519,3533,嘉澤,32.67,1.51,6.22
1150519,3535,晶彩科,330.00,0.38,9.37
1150519,3543,州巧,,1.69,1.24
1150519,3545,敦泰,,1.43,1.39
1150519,3550,聯穎,,,1.30
1150519,3557,嘉威,,1.20,0.83
1150519,3563,牧德,54.47,1.64,10.47
1150519,3576,聯合再生,45.83,,2.39
1150519,3583,辛耘,57.08,0.71,8.86
1150519,3588,通嘉,98.67,0.84,2.04
1150519,3591,艾笛森,,2.87,1.27
1150519,3592,瑞鼎,15.53,5.88,1.75
1150519,3593,力銘,,,4.47
1150519,3596,智易,14.15,5.03,2.51
1150519,3605,宏致,21.97,2.21,1.56
1150519,3607,谷崧,36.54,5.61,1.02
1150519,3617,碩天,13.31,5.32,1.94
1150519,3622,洋華,9.26,5.91,1.12
1150519,3645,達邁,57.11,1.11,4.38
1150519,3652,精聯,21.00,4.08,1.17
