Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150520,00400A,主動國泰動能高息,35958875,458982455,12.76,12.90,12.67,12.72,0.0200,7535
1150520,00401A,主動摩根台灣鑫收,11241244,137223409,12.16,12.30,12.13,12.17,0.0200,908
1150520,00403A,主動統一升級50,752612407,7288955966,9.73,9.77,9.64,9.66,-0.0600,215181
1150520,0050,元大台灣50,121650308,11289688382,93.00,93.50,92.45,92.50,-0.6000,227369
1150520,0051,元大中型100,81571,10458267,127.75,128.95,127.65,128.20,0.4500,476
1150520,0052,富邦科技,28912670,1579337358,54.75,55.00,54.40,54.45,-0.3500,21754
1150520,0053,元大電子,15436,3293227,213.60,214.30,211.65,212.25,0.0000,220
1150520,0055,元大MSCI金融,239401,8124872,33.91,34.10,33.86,33.97,0.0600,420
1150520,0056,元大高股息,28691617,1268211395,44.15,44.46,44.00,44.04,0.0300,20635
1150520,0057,富邦摩台,48149,13240915,275.80,277.60,274.30,274.65,-2.3000,134
1150520,0061,元大寶滬深,160870,3985973,24.70,24.86,24.70,24.79,0.1400,176
1150520,006203,元大MSCI台灣,67092,11336171,169.65,170.40,168.15,168.75,0.0500,126
1150520,006204,永豐臺灣加權,4077,817548,201.30,201.30,200.50,200.50,-0.5000,119
1150520,006205,富邦上証,618352,25526593,40.97,41.51,40.97,41.32,0.4000,589
1150520,006206,元大上證50,72589,2686356,37.04,37.04,36.89,37.01,0.2400,92
1150520,006207,復華滬深,189780,6290364,32.99,33.19,32.99,33.18,0.1900,113
1150520,006208,富邦台50,5292332,1136254827,215.40,216.40,213.80,214.10,-1.5500,18825
1150520,00625K,富邦上証+R,,,,,,,0.0000,
1150520,00631L,元大台灣50正2,174069871,5163179057,29.87,30.05,29.37,29.51,-0.4200,79429
1150520,00632R,元大台灣50反1,152124448,1781299689,11.67,11.78,11.62,11.73,0.0700,11666
1150520,00633L,富邦上証正2,1925789,99096127,51.05,52.00,51.00,51.05,0.1500,360
1150520,00634R,富邦上証反1,149000,462140,3.13,3.13,3.09,3.11,-0.0100,10
1150520,00635U,期元大S&P黃金,7132927,334517953,47.15,47.15,46.68,46.86,-0.6900,5252
1150520,00636,國泰中國A50,663515,18823336,28.30,28.53,28.30,28.31,0.0800,360
1150520,00636K,國泰中國A50+U,200,1802,9.01,9.01,9.01,9.01,0.0300,2
1150520,00637L,元大滬深300正2,35708353,759846741,21.18,21.50,21.12,21.15,0.1200,2765
1150520,00638R,元大滬深300反1,35000,232080,6.64,6.67,6.60,6.67,0.0000,9
1150520,00639,富邦深100,1285220,22648584,17.60,17.75,17.53,17.56,-0.0100,424
1150520,00640L,富邦日本正2,435655,40938431,95.45,95.45,92.75,93.50,-3.5500,366
1150520,00641R,富邦日本反1,4118750,16541024,3.98,4.04,3.98,4.04,0.0900,178
1150520,00642U,期元大S&P石油,3523450,115731958,32.89,33.00,32.63,32.79,0.2000,1117
1150520,00643,群益深証中小,2330555,47032098,20.15,20.30,20.05,20.11,-0.0100,572
1150520,00643K,群益深証中小+R,,,,,,,0.0000,
1150520,00645,富邦日本,269542,14365387,53.60,53.60,53.00,53.15,-0.9500,342
1150520,00646,元大S&P500,5039916,369238012,73.25,73.35,73.15,73.20,-0.2000,3584
1150520,00647L,元大S&P500正2,190792,24835829,130.35,130.40,129.65,130.05,-0.9500,118
1150520,00648R,元大S&P500反1,816200,3321062,4.06,4.08,4.06,4.08,0.0200,63
1150520,00650L,復華香港正2,2293138,39483802,17.28,17.30,17.12,17.17,-0.1600,441
1150520,00651R,復華香港反1,98799,517968,5.25,5.25,5.23,5.25,0.0200,17
1150520,00652,富邦印度,288984,9220531,32.42,32.42,31.82,31.99,-0.3300,339
1150520,00653L,富邦印度正2,195167,8667615,44.52,44.76,44.15,44.73,-0.7300,154
1150520,00654R,富邦印度反1,42100,292634,6.95,6.97,6.93,6.94,0.0800,19
1150520,00655L,國泰中國A50正2,745663,26770674,35.55,36.27,35.53,35.63,0.1600,248
1150520,00656R,國泰中國A50反1,4200,24702,5.88,5.88,5.88,5.88,-0.0300,3
1150520,00657,國泰日經225,187131,13093411,69.95,70.25,69.85,70.10,-1.0500,106
1150520,00657K,國泰日經225+U,200,4442,22.21,22.21,22.21,22.21,-0.2700,2
1150520,00660,元大歐洲50,7325,309887,42.50,42.50,42.21,42.47,-0.0800,76
1150520,00661,元大日經225,175065,13484444,77.20,77.45,76.75,77.00,-1.1500,282
1150520,00662,富邦NASDAQ,3568131,418647628,117.40,117.70,117.10,117.35,0.1500,3431
1150520,00663L,國泰臺灣加權正2,6904186,585896451,85.35,86.20,83.95,84.45,-1.5000,4560
1150520,00664R,國泰臺灣加權反1,33190353,62726424,1.88,1.91,1.87,1.89,0.0100,904
1150520,00665L,富邦恒生國企正2,7034658,68440268,9.78,9.80,9.68,9.71,-0.0700,752
1150520,00666R,富邦恒生國企反1,1000,9070,9.07,9.07,9.07,9.07,0.0200,1
1150520,00668,國泰美國道瓊,361750,20636274,57.10,57.10,57.00,57.00,-0.1500,112
1150520,00668K,國泰美國道瓊+U,200,3606,18.03,18.03,18.03,18.03,-0.1100,2
1150520,00669R,國泰美國道瓊反1,2203651,12322302,5.58,5.61,5.58,5.60,0.0500,116
1150520,00670L,富邦NASDAQ正2,593215,118469413,199.80,200.80,198.60,199.55,-0.4500,951
1150520,00671R,富邦NASDAQ反1,5236600,13143188,2.51,2.52,2.50,2.52,0.0100,200
1150520,00673R,期元大S&P原油反1,15107979,168774537,11.16,11.25,11.13,11.21,-0.0700,1987
1150520,00674R,期元大S&P黃金反1,148342,4097942,27.51,27.73,27.48,27.67,0.4400,124
1150520,00675L,富邦臺灣加權正2,2321974,597130924,258.50,260.70,254.30,255.70,-4.0000,2780
1150520,00676R,富邦臺灣加權反1,5777969,37292765,6.44,6.49,6.41,6.47,0.0500,476
1150520,00678,群益那斯達克生技,208337,7247914,34.74,34.83,34.74,34.83,0.0900,87
1150520,00680L,元大美債20正2,23802193,154372947,6.51,6.51,6.46,6.50,-0.0900,1711
1150520,00681R,元大美債20反1,156138,3398733,21.71,21.79,21.71,21.76,0.1800,14
1150520,00682U,期元大美元指數,7000,142630,20.38,20.39,20.37,20.37,-0.0300,4
1150520,00683L,期元大美元指正2,171610,3655485,21.25,21.35,21.25,21.33,0.0900,16
1150520,00684R,期元大美元指反1,4000,60920,15.20,15.24,15.20,15.24,0.0000,2
1150520,00685L,群益臺灣加權正2,1561280,362370218,233.65,235.20,229.75,231.00,-4.0000,4991
1150520,00686R,群益臺灣加權反1,4550200,5271493,1.16,1.17,1.15,1.17,0.0100,154
1150520,00688L,國泰20年美債正2,10252346,66282978,6.50,6.50,6.43,6.48,-0.0700,702
1150520,00689R,國泰20年美債反1,20000,454850,22.75,22.76,22.72,22.72,0.1900,8
1150520,00690,兆豐藍籌30,717450,49472281,69.05,69.65,68.15,68.40,-0.2500,725
1150520,00692,富邦公司治理,489384,39603119,81.10,81.45,80.60,80.70,-0.5000,1536
1150520,00693U,期街口S&P黃豆,977860,21875017,22.43,22.43,22.31,22.40,-0.1900,231
1150520,00700,富邦恒生國企,274274,4740070,17.37,17.37,17.23,17.24,-0.0700,87
1150520,00701,國泰股利精選30,1195378,38314304,32.14,32.21,31.90,31.93,-0.2100,554
1150520,00702,國泰標普低波高息,17828,426654,23.95,23.95,23.93,23.94,0.1000,86
1150520,00703,台新MSCI中國,18363,365473,19.87,20.00,19.81,19.94,-0.1300,76
1150520,00706L,期元大S&P日圓正2,509342,9863050,19.32,19.39,19.32,19.35,0.0300,150
1150520,00707R,期元大S&P日圓反1,3000,95740,31.88,31.98,31.88,31.98,0.0000,2
1150520,00708L,期元大S&P黃金正2,3693406,325581068,89.20,89.20,87.40,88.00,-2.5500,3877
1150520,00709,富邦歐洲,43763,1659072,38.09,38.09,37.83,37.87,-0.0700,165
1150520,00710B,復華彭博非投等債,182709,3448756,18.88,18.89,18.86,18.86,-0.0100,47
1150520,00711B,復華彭博新興債,170333,2680578,15.75,15.75,15.70,15.70,-0.0800,15
1150520,00712,復華富時不動產,31923875,277492311,8.70,8.70,8.68,8.70,-0.0700,9174
1150520,00713,元大台灣高息低波,8999489,496859941,55.30,55.45,54.95,55.00,-0.3000,3899
1150520,00714,群益道瓊美國地產,389692,8327456,21.34,21.38,21.34,21.38,0.0800,102
1150520,00715L,期街口布蘭特正2,7402798,510923058,69.40,69.75,68.30,68.70,0.5000,1845
1150520,00717,富邦美國特別股,31618,471607,14.95,14.95,14.90,14.90,-0.0800,140
1150520,00728,第一金工業30,244549,13749465,56.65,56.65,55.75,55.90,-0.6500,329
1150520,00730,富邦臺灣優質高息,167051,4374170,26.14,26.45,26.13,26.17,0.0700,237
1150520,00731,復華富時高息低波,1159424,86805732,74.90,75.20,74.65,74.65,0.0000,259
1150520,00733,富邦臺灣中小,780956,52590054,66.45,68.05,66.35,67.00,0.7000,878
1150520,00735,國泰臺韓科技,2403652,224551624,93.55,94.70,92.80,92.95,-1.1000,3122
1150520,00736,國泰新興市場,151320,4501886,29.74,29.82,29.74,29.77,-0.0800,15
1150520,00737,國泰AI機器人,120573,4408942,36.72,36.73,36.51,36.59,-0.1300,152
1150520,00738U,期元大道瓊白銀,17282936,1029511987,60.20,60.25,59.05,59.75,-1.7000,5372
1150520,00739,元大MSCI A股,30977,890772,28.66,28.85,28.65,28.85,0.2700,147
1150520,00752,中信中國50,1167096,27745916,23.86,23.90,23.68,23.69,-0.1700,489
1150520,00753L,中信中國50正2,9226073,94201930,10.25,10.31,10.14,10.17,-0.0800,1201
1150520,00757,統一FANG+,1119119,141537225,126.40,126.80,126.25,126.35,-0.2500,2043
1150520,00762,元大全球AI,200969,21489591,106.60,107.30,106.60,107.05,0.2500,431
1150520,00763U,期街口道瓊銅,780204,25871385,33.24,33.28,33.03,33.11,-0.4500,422
1150520,00770,國泰北美科技,355134,22497251,63.35,63.45,63.20,63.40,0.0500,415
1150520,00771,元大US高息特別股,44857,719143,16.04,16.05,16.00,16.05,-0.0200,37
1150520,00775B,新光投等債15+,163032,5119240,31.47,31.47,31.29,31.29,0.0000,12
1150520,00783,富邦中証500,68498,2064236,30.09,30.47,30.06,30.38,0.4900,121
1150520,00830,國泰費城半導體,8795154,698770899,79.30,79.80,79.20,79.35,1.0000,9899
1150520,00850,元大臺灣ESG永續,2085060,164435506,79.00,79.45,78.35,78.75,-0.1000,2289
1150520,00851,台新全球AI,10101,639827,63.45,63.45,63.10,63.10,-0.4000,88
1150520,00852L,國泰美國道瓊正2,29444,914104,31.11,31.13,31.00,31.06,-0.3300,22
1150520,00861,元大全球未來通訊,375435,30464596,81.50,81.50,80.70,80.90,-0.6500,2770
1150520,00865B,國泰US短期公債,2589864,124747276,48.10,48.21,48.10,48.13,0.0600,676
1150520,00875,國泰網路資安,157203,6988240,44.40,44.50,44.36,44.38,0.1900,166
1150520,00876,元大全球5G,260637,20891064,80.20,80.45,79.80,80.00,-0.2500,3088
1150520,00878,國泰永續高股息,50349599,1361121112,27.04,27.19,26.90,26.93,-0.0700,29875
1150520,00881,國泰台灣科技龍頭,12359781,592288727,48.00,48.30,47.55,47.66,-0.3400,9164
1150520,00882,中信中國高股息,5038591,80115307,15.98,15.98,15.87,15.87,-0.1100,1471
1150520,00885,富邦越南,4282696,82801700,19.31,19.48,19.10,19.10,-0.2200,1339
1150520,00891,中信關鍵半導體,28550201,896487943,31.38,31.72,31.11,31.22,-0.0800,11810
1150520,00892,富邦台灣半導體,2747999,110449998,39.88,40.66,39.86,40.05,0.1700,892
1150520,00893,國泰智能電動車,862023,37436122,43.38,43.52,43.33,43.45,-0.2000,3828
1150520,00894,中信小資高價30,3456481,152715996,44.21,44.67,43.66,43.79,-0.4200,1829
1150520,00895,富邦未來車,491302,23795636,48.40,48.52,48.31,48.40,-0.2800,503
1150520,00896,中信綠能及電動車,3008270,76311186,25.44,25.63,25.14,25.24,-0.2000,1404
1150520,00897,富邦基因免疫生技,394136,3724419,9.46,9.47,9.42,9.44,0.0100,189
1150520,00898,國泰基因免疫革命,192938,1504839,7.80,7.80,7.78,7.80,0.0000,193
1150520,00899,FT潔淨能源,66280,1777099,26.98,26.98,26.64,26.75,-0.4200,207
1150520,00900,富邦特選高股息30,7469244,124016252,16.62,16.69,16.50,16.54,0.0600,1784
1150520,00901,永豐智能車供應鏈,429219,16906496,39.49,39.73,39.09,39.26,-0.1600,250
1150520,00902,中信電池及儲能,2786281,43901145,15.78,16.00,15.61,15.92,-0.0700,822
1150520,00903,富邦元宇宙,362205,7653209,21.18,21.18,21.08,21.11,-0.1300,156
1150520,00904,新光臺灣半導體30,2571393,95011419,36.85,37.33,36.68,36.78,-0.0700,900
1150520,00905,FT臺灣Smart,1705872,40543778,23.73,23.89,23.55,23.62,-0.0700,1061
1150520,00907,永豐優息存股,1002766,14745956,14.69,14.78,14.65,14.70,0.0800,270
1150520,00908,富邦入息REITs+,64527,913461,14.14,14.19,14.14,14.18,-0.0400,56
1150520,00909,國泰數位支付服務,1987070,90780291,45.71,45.86,45.54,45.85,-0.0500,1531
1150520,00910,第一金太空衛星,1533116,115735599,75.50,76.00,75.05,75.10,-0.6500,5020
1150520,00911,兆豐洲際半導體,250123,13381258,53.50,53.65,53.35,53.50,0.7000,1066
1150520,00912,中信臺灣智慧50,1181988,34637730,29.30,29.43,29.16,29.21,-0.1600,506
1150520,00913,兆豐台灣晶圓製造,686694,28403611,41.96,41.96,40.86,41.16,-0.8000,468
1150520,00915,凱基優選高股息30,8500320,229191246,26.97,27.14,26.86,27.00,0.1700,1517
1150520,00916,國泰全球品牌50,364648,10100093,27.71,27.75,27.63,27.67,-0.1700,252
1150520,00917,中信特選金融,670944,14337405,21.51,21.51,21.35,21.40,-0.1100,350
1150520,00918,大華優利高填息30,18961805,489980570,25.76,25.94,25.68,25.78,0.2700,5365
1150520,00919,群益台灣精選高息,77261399,2007827505,25.91,26.15,25.85,25.98,0.2200,23758
1150520,00920,富邦ESG綠色電力,1081324,27052571,25.06,25.06,24.89,24.99,-0.1900,2256
1150520,00921,兆豐龍頭等權重,606744,12599111,20.81,20.89,20.65,20.70,-0.0600,237
1150520,00922,國泰台灣領袖50,11839347,413765559,35.04,35.24,34.70,34.80,-0.2400,7347
1150520,00923,群益台ESG低碳50,2740414,100470315,36.74,37.00,36.40,36.52,-0.2200,2378
1150520,00924,復華S&P500成長,2185518,69566289,31.86,31.89,31.78,31.83,-0.1600,1868
1150520,00926,凱基全球菁英55,754258,19065338,25.31,25.32,25.22,25.27,-0.0400,263
1150520,00927,群益半導體收益,12320966,417234797,33.91,34.25,33.45,33.63,-0.0200,4535
1150520,00929,復華台灣科技優息,23229696,586653670,25.26,25.45,24.98,25.07,0.0000,9721
1150520,00930,永豐ESG低碳高息,1479349,31573808,21.34,21.45,21.22,21.26,0.0800,369
1150520,00932,兆豐永續高息等權,761885,12340339,16.14,16.27,16.14,16.25,0.1100,248
1150520,00934,中信成長高股息,4389971,108301435,24.57,24.92,24.48,24.59,0.1500,885
1150520,00935,野村臺灣新科技50,8226407,422632681,51.50,52.00,50.90,51.15,-0.1500,5758
1150520,00936,台新永續高息中小,4857079,93039315,19.07,19.24,19.05,19.18,0.2600,883
1150520,00938,凱基優選30,1627363,33564676,20.64,20.68,20.58,20.62,-0.0200,189
1150520,00939,統一台灣高息動能,5181959,93942220,18.08,18.21,18.03,18.09,0.0100,947
1150520,00940,元大台灣價值高息,33876899,374100451,11.00,11.10,10.99,11.06,0.1000,7502
1150520,00941,中信上游半導體,892972,21295428,23.77,24.00,23.77,23.84,-0.2500,1045
1150520,00943,兆豐電子高息等權,250257,4962306,19.70,19.95,19.70,19.84,0.1800,128
1150520,00944,野村趨勢動能高息,1322054,24390701,18.41,18.53,18.31,18.33,0.0000,270
1150520,00945B,凱基美國非投等債,6798407,97705254,14.39,14.39,14.36,14.37,0.0000,728
1150520,00946,群益科技高息成長,6392465,82501146,12.94,13.03,12.80,12.84,-0.0200,797
1150520,00947,台新臺灣IC設計,10731976,357873831,33.33,33.75,32.75,33.16,0.1800,3067
1150520,00949,復華日本龍頭,607342,12119569,20.15,20.15,19.87,19.95,-0.2300,429
1150520,00951,台新日本半導體,3474205,53064023,15.35,15.37,15.20,15.21,-0.2600,1071
1150520,00952,凱基台灣AI50,3628689,60459909,16.67,16.81,16.50,16.55,-0.1200,700
1150520,00953B,群益優選非投等債,26292172,251797156,9.58,9.59,9.57,9.57,-0.0100,3578
1150520,00954,中信日本半導體,3457941,56297463,16.35,16.40,16.18,16.20,-0.2500,880
1150520,00956,中信日經高股息,546957,6691732,12.34,12.34,12.18,12.19,-0.1500,238
1150520,00960,野村全球航運龍頭,836675,14689740,17.50,17.60,17.50,17.57,0.0700,276
1150520,00961,FT臺灣永續高息,2359297,25945832,10.94,11.07,10.94,11.00,0.1000,571
1150520,00962,台新AI優息動能,627941,8268877,13.11,13.22,13.03,13.05,-0.0400,200
1150520,00963,中信全球高股息,2106698,26751478,12.70,12.72,12.68,12.71,0.0100,444
1150520,00964,中信亞太高股息,2920896,40632304,13.91,13.99,13.85,13.87,-0.0500,367
1150520,00965,元大航太防衛科技,4146808,101929074,24.72,24.72,24.49,24.52,-0.3700,2198
1150520,00971,野村美國研發龍頭,599433,9903480,16.58,16.58,16.48,16.50,-0.0800,247
1150520,00972,野村日本動能高息,58680,1138603,19.53,19.53,19.29,19.29,-0.2300,31
1150520,009800,中信NASDAQ,1600268,20278116,12.66,12.70,12.65,12.68,0.0200,474
1150520,009801,中信美國創新科技,1883128,22378711,11.88,11.91,11.85,11.89,-0.0200,432
1150520,009802,富邦旗艦50,6663655,112154739,16.85,17.08,16.64,16.73,-0.0200,1207
1150520,009803,玉山市值動能50,1378544,26545712,19.30,19.41,19.15,19.20,-0.0800,574
1150520,009804,聯邦台精彩50,623794,12588987,20.21,20.30,20.02,20.09,-0.1200,407
1150520,009805,新光美國電力基建,27615850,446335565,16.27,16.29,16.09,16.10,-0.2000,6384
1150520,009808,華南永昌優選50,596730,16147732,27.02,27.17,26.80,26.90,-0.2000,170
1150520,009809,富邦淨零ESG50,489325,7337637,15.11,15.11,14.92,14.93,-0.1400,96
1150520,00980A,主動野村臺灣優選,12281374,264852300,21.65,21.85,21.35,21.40,-0.2100,4453
1150520,009810,玉山全球藍籌100,723898,14910579,20.67,20.67,20.57,20.57,-0.0800,95
1150520,009811,統一美國50,2235645,28581676,12.78,12.81,12.76,12.78,-0.0200,608
1150520,009812,野村日本東證,1080215,12779795,11.94,11.94,11.80,11.81,-0.2000,340
1150520,009813,貝萊德標普卓越50,1972466,22253961,11.30,11.31,11.26,11.28,-0.0400,658
1150520,009816,凱基台灣TOP50,132006400,1766765151,13.41,13.50,13.30,13.34,-0.0700,40823
1150520,009817,國泰日本不動產,4892612,43774457,8.99,8.99,8.92,8.92,-0.0700,498
1150520,009818,華南永昌NASDAQxT,734320,13731265,18.70,18.73,18.67,18.70,-0.0300,165
1150520,009819,中信數據及電力,8872923,88498211,10.00,10.00,9.96,9.97,-0.0100,3650
1150520,00981A,主動統一台股增長,252539143,6913389254,27.49,27.72,27.10,27.23,-0.2600,103601
1150520,00981T,平衡凱基雙核收息,3129305,36296664,11.65,11.65,11.58,11.58,-0.0800,510
1150520,009820,元大納斯達克精選,19489623,195759412,10.06,10.07,10.02,10.04,-0.0200,1614
1150520,00982A,主動群益台灣強棒,42980434,912809335,21.30,21.54,21.00,21.06,-0.1900,13252
1150520,00982D,主動富邦動態入息,5549597,54430873,9.82,9.82,9.80,9.81,-0.0100,262
1150520,00982T,平衡兆豐台美動能,156159,2161538,13.85,13.90,13.77,13.90,0.0600,86
1150520,00983A,主動中信ARK創新,1796619,20153519,11.20,11.26,11.19,11.19,-0.0100,522
1150520,00983D,主動富邦複合收益,2211342,22123433,10.03,10.03,9.99,10.00,-0.0300,364
1150520,00984A,主動安聯台灣高息,5361305,78063891,14.55,14.69,14.47,14.52,-0.0100,2194
1150520,00984D,主動聯博全球非投,8045670,80868744,10.05,10.06,10.04,10.05,0.0200,644
1150520,00985A,主動野村台灣50,5386804,108878672,20.25,20.36,20.08,20.15,-0.1200,2363
1150520,00985B,群益ESG投等債0-5,7168421,72959869,10.18,10.19,10.17,10.17,-0.0100,906
1150520,00986A,主動台新龍頭成長,468023,6659672,14.27,14.27,14.19,14.20,-0.0700,211
1150520,00987A,主動台新優勢成長,10945863,175138708,15.99,16.25,15.80,15.93,-0.0200,3343
1150520,00988A,主動統一全球創新,60794829,1108364334,18.28,18.46,18.12,18.22,-0.0600,19362
1150520,00989A,主動摩根美國科技,2474550,41701880,16.86,16.90,16.81,16.85,-0.0100,272
1150520,00990A,主動元大AI新經濟,30644398,508029216,16.54,16.67,16.48,16.57,0.4100,6083
1150520,00991A,主動復華未來50,64046401,1090737524,17.05,17.23,16.88,16.93,-0.1500,19273
1150520,00992A,主動群益科技創新,49620431,831964181,16.81,16.97,16.60,16.68,-0.0700,16503
1150520,00993A,主動安聯台灣,9586310,116784558,12.21,12.33,12.07,12.09,-0.0800,2299
1150520,00994A,主動第一金台股優,7484723,121735459,16.28,16.45,16.12,16.19,-0.0800,2513
1150520,00995A,主動中信台灣卓越,5054199,79919726,15.80,16.01,15.66,15.72,-0.0700,1515
1150520,00996A,主動兆豐台灣豐收,9756721,129695252,13.27,13.42,13.15,13.26,0.0700,1623
1150520,00997A,主動群益美國增長,18290243,215870192,11.75,11.85,11.75,11.81,0.1100,3006
1150520,00999A,主動野村臺灣高息,54020710,540075793,10.03,10.07,9.95,9.99,-0.0400,16776
1150520,01001T,土銀富邦R1,4000,46600,11.68,11.68,11.64,11.64,0.0000,3
1150520,01002T,土銀國泰R1,68021,959626,14.12,14.16,14.10,14.10,0.0000,11
1150520,01004T,土銀富邦R2,113000,1198170,10.72,10.73,10.59,10.59,-0.2000,71
1150520,01007T,兆豐國泰R2,38000,487690,12.85,12.85,12.83,12.83,-0.0200,28
1150520,01009T,王道圓滿R1,110000,628420,5.73,5.75,5.70,5.70,-0.0600,8
1150520,01010T,京城樂富R1,11000,109900,9.99,10.00,9.99,10.00,0.0000,2
1150520,020000,富邦特選蘋果N,,,,,,,0.0000,
1150520,020011,統一微波高息20N,,,,,,,0.0000,
1150520,020012,富邦行動通訊N,,,,,,,0.0000,
1150520,02001L,富邦蘋果正二N,31000,3503300,108.15,114.95,108.15,112.65,0.2500,13
1150520,02001R,富邦蘋果反一N,5000,2600,0.52,0.52,0.52,0.52,0.0000,2
1150520,020020,元大台股領航N,6000,141340,23.46,23.78,23.35,23.35,0.0200,4
1150520,020028,元大特選電動車N,22000,393860,17.87,17.98,17.65,17.75,-0.1200,8
1150520,020029,元大ESG高股息N,3000,43320,14.58,14.58,14.37,14.37,0.0800,2
1150520,020030,統一智慧電動車N,29000,455460,15.91,15.91,15.61,15.65,-0.2200,13
1150520,020031,統一IC設計臺灣N,495000,4722080,9.61,9.78,9.47,9.55,0.0600,24
1150520,020032,元大綠能N,2000,19060,9.50,9.56,9.50,9.56,-0.1200,2
1150520,020034,元大IC設計N,33000,415210,12.49,12.60,12.36,12.36,0.0400,3
1150520,020036,元大金融配息N,12000,93830,7.81,7.82,7.81,7.82,-0.0300,3
1150520,020037,元大金融高股息N,9000,78350,8.70,8.72,8.70,8.72,0.1400,5
1150520,020038,元大ESG配息N,9000,99880,11.08,11.10,11.08,11.10,-0.4000,3
1150520,020039,元大加權N,78000,989360,12.67,12.71,12.66,12.66,-0.0700,8
1150520,1101,台泥,25264963,610375966,24.30,24.40,24.00,24.15,-0.0500,7599
1150520,1101B,台泥乙特,50003,2270136,45.40,45.40,45.40,45.40,0.0000,3
1150520,1102,亞泥,8318546,287906786,35.00,35.00,34.50,34.50,-0.3000,4375
1150520,1103,嘉泥,300923,3914102,12.95,13.10,12.90,13.00,-0.0500,231
1150520,1104,環泥,610586,16715593,27.45,27.50,27.30,27.40,-0.0500,649
1150520,1108,幸福,181269,2485208,13.70,13.80,13.65,13.80,0.0000,101
1150520,1109,信大,87290,1267145,14.45,14.60,14.45,14.60,0.0000,166
1150520,1110,東泥,126193,1765738,14.10,14.10,13.90,13.90,-0.3000,94
1150520,1201,味全,356148,4308308,12.10,12.15,12.00,12.10,0.1000,252
1150520,1203,味王,34118,1388643,41.20,41.65,40.25,41.65,0.9000,37
1150520,1210,大成,1669943,88780813,53.50,53.60,52.80,53.00,-0.5000,1837
1150520,1213,大飲,15303,127344,8.45,8.45,8.21,8.43,0.2300,15
1150520,1215,卜蜂,1747891,248680150,141.50,144.00,139.00,142.00,0.5000,1835
1150520,1216,統一,13838366,1015987281,74.80,74.80,72.70,73.40,-1.4000,28202
1150520,1217,愛之味,399667,3764617,9.44,9.44,9.38,9.42,0.0400,425
1150520,1218,泰山,309851,5735373,18.60,18.60,18.45,18.45,-0.1000,284
1150520,1219,福壽,707298,8850309,12.60,12.60,12.45,12.50,-0.1500,308
1150520,1220,台榮,155014,1836203,11.95,11.95,11.80,11.80,-0.1500,381
1150520,1225,福懋油,90842,2623915,28.70,29.00,28.70,28.80,-0.3000,117
1150520,1227,佳格,1209899,34177905,28.50,28.50,28.10,28.30,-0.2000,1024
1150520,1229,聯華,3565313,136771672,38.65,38.65,38.25,38.30,-0.3500,3408
1150520,1231,聯華食,289293,25076492,87.40,87.80,86.20,86.60,-0.8000,1016
1150520,1232,大統益,76407,11315010,148.00,149.00,147.50,149.00,1.0000,177
1150520,1233,天仁,9890,282775,28.55,28.60,28.55,28.55,-0.1000,16
1150520,1234,黑松,110822,3727999,34.00,34.05,33.45,33.75,-0.2500,293
1150520,1235,興泰,67752,2568734,39.70,39.80,36.80,37.00,-3.5000,178
1150520,1236,宏亞,43293,1022888,23.90,23.90,23.45,23.70,0.0000,90
1150520,1256,鮮活果汁-KY,111643,20663710,185.00,189.00,183.00,183.00,-0.5000,5717
1150520,1301,台塑,18859105,855494392,45.95,46.10,45.00,45.40,-0.5500,8865
1150520,1303,南亞,45033101,3659626834,82.30,82.80,80.40,80.80,-0.9000,24177
1150520,1304,台聚,4632300,55889901,12.15,12.30,11.95,12.15,0.0000,1705
1150520,1305,華夏,2731010,33775396,12.50,12.60,12.20,12.45,-0.0500,1156
1150520,1307,三芳,539651,16976864,31.65,31.70,31.35,31.35,-0.3000,461
1150520,1308,亞聚,1691719,22050592,13.20,13.20,12.90,13.10,-0.0500,781
1150520,1309,台達化,3661810,56683972,15.50,15.80,15.25,15.55,0.0500,1657
1150520,1310,台苯,1609423,12842888,7.98,8.03,7.94,7.98,0.0100,718
1150520,1312,國喬,3932133,40977724,10.60,10.60,10.30,10.40,-0.1000,1538
1150520,1312A,國喬特,14000,292950,20.90,21.30,20.80,20.80,-0.5500,9
1150520,1313,聯成,1839268,19217163,10.50,10.55,10.35,10.50,0.0000,768
1150520,1314,中石化,10255639,71722504,6.96,7.03,6.94,7.02,0.0800,3313
1150520,1315,達新,5331,322020,60.40,60.40,60.30,60.40,-0.6000,18
1150520,1316,上曜,2759166,28914916,10.45,10.75,10.25,10.60,0.2000,925
1150520,1319,東陽,2094902,168433359,80.00,81.20,79.50,80.60,0.6000,1837
1150520,1321,大洋,203208,5995709,29.45,29.75,29.35,29.60,0.1500,120
1150520,1323,永裕,65958,1310272,19.90,19.95,19.75,19.90,-0.1000,156
1150520,1324,地球,29021,296059,10.25,10.25,10.15,10.20,-0.0500,64
1150520,1325,恆大,631268,17091092,27.90,27.90,26.70,26.95,-0.6000,439
1150520,1326,台化,12830593,572435411,45.00,45.25,44.25,44.55,-0.3500,7707
1150520,1337,再生-KY,1127529,5333737,4.88,4.88,4.64,4.67,-0.1500,512
1150520,1338,廣華-KY,260262,4164975,16.10,16.60,15.50,15.90,0.1500,215
