Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150519,00673R,期元大S&P原油反1,15793074,178367259,11.30,11.33,11.23,11.28,0.0100,1662
1150519,00674R,期元大S&P黃金反1,119828,3247617,27.05,27.23,27.00,27.23,0.0300,40
1150519,00675L,富邦臺灣加權正2,2337236,613403075,264.80,267.95,259.00,259.70,-7.7500,3539
1150519,00676R,富邦臺灣加權反1,6850536,43760237,6.35,6.43,6.33,6.42,0.0800,465
1150519,00678,群益那斯達克生技,399292,13835720,34.64,34.74,34.58,34.74,-0.5900,150
1150519,00680L,元大美債20正2,13454067,88667948,6.57,6.61,6.57,6.59,0.0300,992
1150519,00681R,元大美債20反1,27000,582640,21.61,21.61,21.57,21.58,-0.0500,3
1150519,00682U,期元大美元指數,1000,20400,20.40,20.40,20.40,20.40,-0.0100,1
1150519,00683L,期元大美元指正2,60140,1276307,21.21,21.24,21.13,21.24,-0.0100,11
1150519,00684R,期元大美元指反1,495,7516,,,,,0.0000,3
1150519,00685L,群益臺灣加權正2,1923573,456594072,239.90,242.05,234.05,235.00,-6.6500,5607
1150519,00686R,群益臺灣加權反1,6133647,7033209,1.14,1.16,1.13,1.16,0.0300,196
1150519,00688L,國泰20年美債正2,3920561,25756621,6.57,6.59,6.55,6.55,0.0100,355
1150519,00689R,國泰20年美債反1,13000,293010,22.57,22.57,22.53,22.53,-0.0700,3
1150519,00690,兆豐藍籌30,1557545,107996265,70.30,70.90,68.65,68.65,0.0000,1835
1150519,00692,富邦公司治理,644182,52623614,82.00,82.35,81.20,81.20,-1.2500,1827
1150519,00693U,期街口S&P黃豆,2239508,50461473,22.46,22.61,22.46,22.59,0.3400,335
1150519,00700,富邦恒生國企,114749,1991910,17.30,17.40,17.28,17.31,-0.0100,171
1150519,00701,國泰股利精選30,1295300,41815628,31.62,32.55,31.62,32.14,0.5200,693
1150519,00702,國泰標普低波高息,19816,470726,23.63,23.84,23.63,23.84,0.2200,74
1150519,00703,台新MSCI中國,7912,157876,19.87,20.07,19.87,20.07,0.0400,108
1150519,00706L,期元大S&P日圓正2,382570,7396460,19.33,19.35,19.32,19.32,-0.0200,144
1150519,00707R,期元大S&P日圓反1,,,,,,,0.0000,
1150519,00708L,期元大S&P黃金正2,2101142,191725985,91.70,92.00,90.45,90.55,-0.7000,1403
1150519,00709,富邦歐洲,128977,4901948,37.91,38.23,37.91,37.94,0.3900,232
1150519,00710B,復華彭博非投等債,300472,5665284,18.79,18.89,18.79,18.87,0.0100,66
1150519,00711B,復華彭博新興債,71288,1125693,15.82,15.82,15.78,15.78,-0.0400,92
1150519,00712,復華富時不動產,30818357,270257378,8.76,8.79,8.74,8.77,0.0000,6039
1150519,00713,元大台灣高息低波,12368124,685487496,54.95,55.85,54.95,55.30,0.3500,5243
1150519,00714,群益道瓊美國地產,46517,990573,21.29,21.30,21.29,21.30,0.2800,95
1150519,00715L,期街口布蘭特正2,6341091,429506601,67.40,68.55,67.20,68.20,-0.9500,1806
1150519,00717,富邦美國特別股,245215,3673137,14.97,15.02,14.97,14.98,-0.0400,220
1150519,00728,第一金工業30,187606,10642696,57.60,57.65,56.50,56.55,-1.1500,259
1150519,00730,富邦臺灣優質高息,191298,5023140,26.09,26.53,26.09,26.10,0.0000,406
1150519,00731,復華富時高息低波,664108,50239214,75.00,75.95,75.00,75.15,0.7000,403
1150519,00733,富邦臺灣中小,1159250,77961947,67.80,68.20,66.05,66.30,-0.9000,996
1150519,00735,國泰臺韓科技,2407565,227854888,95.70,95.90,94.00,94.05,-2.8500,3511
1150519,00736,國泰新興市場,151250,4519836,29.95,29.95,29.85,29.85,-0.1100,58
1150519,00737,國泰AI機器人,83711,3080115,36.71,36.99,36.71,36.72,0.0100,166
1150519,00738U,期元大道瓊白銀,4592063,285334239,62.55,62.90,61.35,61.45,0.4000,2483
1150519,00739,元大MSCI A股,57502,1641519,28.75,28.75,28.37,28.58,-0.1600,108
1150519,00752,中信中國50,945670,22569731,23.75,24.02,23.65,23.86,0.0900,519
1150519,00753L,中信中國50正2,9130005,93853347,10.18,10.37,10.17,10.25,0.0400,1186
1150519,00757,統一FANG+,2205556,279681731,126.90,127.10,126.50,126.60,-0.8500,2431
1150519,00762,元大全球AI,342328,36663947,107.30,107.70,106.60,106.80,-1.2000,645
1150519,00763U,期街口道瓊銅,434366,14629983,33.80,33.88,33.42,33.56,0.0200,274
1150519,00770,國泰北美科技,378138,23986385,63.45,63.80,63.30,63.35,-0.6500,562
1150519,00771,元大US高息特別股,39738,638680,16.07,16.08,16.04,16.07,0.0000,74
1150519,00775B,新光投等債15+,799,24992,,,,,0.0000,73
1150519,00783,富邦中証500,197614,5886419,29.70,30.05,29.60,29.89,-0.0200,92
1150519,00830,國泰費城半導體,18248912,1436455078,79.50,79.50,78.35,78.35,-2.7000,25424
1150519,00850,元大臺灣ESG永續,1727705,137578326,79.85,80.50,78.80,78.85,-1.5500,2647
1150519,00851,台新全球AI,6964,443122,63.70,63.80,63.50,63.50,-0.7000,107
1150519,00852L,國泰美國道瓊正2,108287,3405533,31.40,31.53,31.37,31.39,0.5100,69
1150519,00861,元大全球未來通訊,312835,25605199,82.95,82.95,81.50,81.55,-1.6000,3528
1150519,00865B,國泰US短期公債,1767990,84983199,48.03,48.11,48.00,48.07,0.0100,634
1150519,00875,國泰網路資安,401482,17736146,44.08,44.24,44.08,44.19,0.6700,198
1150519,00876,元大全球5G,366375,29697071,82.20,82.20,80.20,80.25,-2.4500,4161
1150519,00878,國泰永續高股息,86741893,2366880490,27.25,27.69,27.00,27.00,0.0000,45270
1150519,00881,國泰台灣科技龍頭,15501805,751424733,48.99,49.20,48.00,48.00,-1.0500,12426
1150519,00882,中信中國高股息,4393105,70199289,15.95,16.02,15.89,15.98,0.0000,1221
1150519,00885,富邦越南,2729153,52768846,19.29,19.40,19.26,19.32,0.0500,1026
1150519,00891,中信關鍵半導體,75224948,2399928884,32.50,32.60,31.30,31.30,0.0000,41823
1150519,00892,富邦台灣半導體,4261075,170950255,41.05,41.10,39.75,39.88,-1.2600,2515
1150519,00893,國泰智能電動車,2439788,106838329,43.85,44.00,43.55,43.65,-0.5700,3502
1150519,00894,中信小資高價30,4362398,194244226,45.14,45.35,44.17,44.21,0.0000,3344
1150519,00895,富邦未來車,494853,24135700,48.54,48.91,48.54,48.68,-0.6200,657
1150519,00896,中信綠能及電動車,2693692,68944426,25.95,25.97,25.37,25.44,-0.5100,1658
1150519,00897,富邦基因免疫生技,866229,8171780,9.54,9.54,9.42,9.43,-0.1100,226
1150519,00898,國泰基因免疫革命,346297,2706914,7.86,7.86,7.80,7.80,-0.1000,250
1150519,00899,FT潔淨能源,204621,5559053,27.42,27.42,27.12,27.17,-0.2500,170
1150519,00900,富邦特選高股息30,6391293,106512648,16.64,16.85,16.48,16.48,0.0000,2683
1150519,00901,永豐智能車供應鏈,784554,31214051,40.50,40.60,39.42,39.42,-1.1900,340
1150519,00902,中信電池及儲能,2884799,46048571,16.19,16.19,15.85,15.99,-0.3700,1153
1150519,00903,富邦元宇宙,187747,3991632,21.30,21.30,21.22,21.24,-0.1600,193
1150519,00904,新光臺灣半導體30,2939282,109388416,38.02,38.02,36.80,36.85,-1.3500,2235
1150519,00905,FT臺灣Smart,2454271,58768278,24.29,24.30,23.69,23.69,-0.6000,1949
1150519,00907,永豐優息存股,529926,7772160,14.54,14.73,14.54,14.62,0.1100,248
1150519,00908,富邦入息REITs+,484160,6876700,14.12,14.23,14.12,14.22,0.1700,123
1150519,00909,國泰數位支付服務,4300200,198225693,46.85,46.85,45.90,45.90,-1.1200,3093
1150519,00910,第一金太空衛星,3156673,240054678,76.30,76.70,75.55,75.75,-0.0500,6162
1150519,00911,兆豐洲際半導體,840500,44643200,53.85,53.85,52.55,52.80,-1.8000,3551
1150519,00912,中信臺灣智慧50,1301230,38475501,29.80,29.90,29.37,29.37,-0.5900,709
1150519,00913,兆豐台灣晶圓製造,588996,24927996,43.34,43.36,41.72,41.96,-1.5500,405
1150519,00915,凱基優選高股息30,6630151,179454038,26.73,27.38,26.73,26.83,0.1700,2203
1150519,00916,國泰全球品牌50,205840,5737929,27.74,27.91,27.74,27.84,0.1000,298
1150519,00917,中信特選金融,1267603,27279462,21.34,21.57,21.34,21.51,0.2400,358
1150519,00918,大華優利高填息30,19375048,497955462,25.50,25.96,25.48,25.51,0.0000,5043
1150519,00919,群益台灣精選高息,107068776,2782441494,25.65,26.30,25.65,25.76,0.1200,29058
1150519,00920,富邦ESG綠色電力,1240271,31442217,25.57,25.57,25.18,25.18,-0.4700,3646
1150519,00921,兆豐龍頭等權重,420150,8759556,20.95,21.11,20.72,20.76,-0.1900,170
1150519,00922,國泰台灣領袖50,10193463,359767939,35.50,35.64,35.04,35.04,-0.6000,7966
1150519,00923,群益台ESG低碳50,3775201,139975968,37.50,37.53,36.74,36.74,-0.8100,3520
1150519,00924,復華S&P500成長,2016394,64599452,32.07,32.12,31.97,31.99,-0.1500,1748
1150519,00926,凱基全球菁英55,720910,18252036,25.28,25.35,25.28,25.31,0.0400,280
1150519,00927,群益半導體收益,19086789,652287704,34.79,35.05,33.65,33.65,-1.2500,11242
1150519,00929,復華台灣科技優息,34616026,884836301,25.69,26.07,25.16,25.23,-0.4700,10095
1150519,00930,永豐ESG低碳高息,3299699,70830708,21.37,21.79,21.15,21.18,-0.0800,490
1150519,00932,兆豐永續高息等權,1119362,18116426,16.12,16.33,16.11,16.14,0.0000,325
1150519,00934,中信成長高股息,5050930,124749833,24.85,25.10,24.40,24.44,0.0000,2037
1150519,00935,野村臺灣新科技50,17343156,899329094,52.90,53.25,51.15,51.30,-1.9500,15286
1150519,00936,台新永續高息中小,4792552,91354746,18.95,19.25,18.91,18.92,-0.0100,740
1150519,00938,凱基優選30,4387603,90986699,20.71,20.86,20.55,20.64,0.0000,207
1150519,00939,統一台灣高息動能,9044536,164908896,18.05,18.47,18.05,18.08,0.0400,1267
1150519,00940,元大台灣價值高息,37190651,411795557,11.01,11.18,10.95,10.96,-0.0200,4961
1150519,00941,中信上游半導體,1669200,40271583,24.30,24.35,24.06,24.09,-0.5200,1429
1150519,00943,兆豐電子高息等權,979081,19380451,19.75,19.92,19.58,19.66,0.0000,188
1150519,00944,野村趨勢動能高息,3765102,70071812,18.44,18.80,18.31,18.33,0.0000,358
1150519,00945B,凱基美國非投等債,5329673,76605982,14.39,14.39,14.36,14.37,0.0000,753
1150519,00946,群益科技高息成長,7540943,98335167,12.90,13.25,12.85,12.86,-0.0100,976
1150519,00947,台新臺灣IC設計,13150261,441383414,34.80,35.00,32.93,32.98,-2.2700,7629
1150519,00949,復華日本龍頭,1060801,21387731,20.06,20.21,20.06,20.18,0.1300,533
1150519,00951,台新日本半導體,4459212,69630446,15.93,15.97,15.44,15.47,-0.6700,1835
1150519,00952,凱基台灣AI50,5811092,98166653,17.06,17.16,16.66,16.67,0.0000,1083
1150519,00953B,群益優選非投等債,31597476,302771200,9.57,9.59,9.57,9.58,0.0100,4737
1150519,00954,中信日本半導體,3510945,58279404,17.07,17.07,16.45,16.45,-0.7000,1687
1150519,00956,中信日經高股息,351021,4337237,12.32,12.39,12.31,12.34,0.0400,178
1150519,00960,野村全球航運龍頭,583180,10204835,17.50,17.54,17.46,17.50,0.1800,384
1150519,00961,FT臺灣永續高息,6677309,73168203,10.91,11.12,10.90,10.90,0.0000,1035
1150519,00962,台新AI優息動能,264166,3486136,13.37,13.40,13.09,13.09,-0.2800,260
1150519,00963,中信全球高股息,2478072,31390805,12.62,12.72,12.59,12.70,0.0000,344
1150519,00964,中信亞太高股息,3623238,50411936,13.99,13.99,13.87,13.92,0.0000,647
1150519,00965,元大航太防衛科技,2381055,59382318,25.01,25.05,24.89,24.89,-0.0100,1590
1150519,00971,野村美國研發龍頭,1020845,16938684,16.63,16.63,16.56,16.58,-0.0700,296
1150519,00972,野村日本動能高息,189181,3688930,19.41,19.53,19.41,19.52,0.1900,53
1150519,009800,中信NASDAQ,1482028,18787737,12.69,12.72,12.65,12.66,-0.0400,716
1150519,009801,中信美國創新科技,1506917,17978192,11.98,11.98,11.89,11.91,-0.1700,385
1150519,009802,富邦旗艦50,12589360,213329049,17.37,17.42,16.65,16.75,-0.5300,2334
1150519,009803,玉山市值動能50,2543509,49547783,19.70,19.71,19.28,19.28,-0.4200,899
1150519,009804,聯邦台精彩50,793461,16170873,20.63,20.65,20.20,20.21,-0.4300,534
1150519,009805,新光美國電力基建,39472704,646450187,16.49,16.51,16.28,16.30,-0.6300,11644
1150519,009808,華南永昌優選50,1833270,50096790,27.63,27.68,27.01,27.10,0.0000,316
1150519,009809,富邦淨零ESG50,463181,7026117,15.20,15.28,15.06,15.07,-0.1500,116
1150519,00980A,主動野村臺灣優選,28397907,622744661,22.21,22.32,21.61,21.61,0.0000,10869
1150519,009810,玉山全球藍籌100,237332,4902688,20.67,20.70,20.64,20.65,0.0900,54
1150519,009811,統一美國50,2711260,34744583,12.83,12.85,12.79,12.80,-0.0400,847
1150519,009812,野村日本東證,665842,7987662,12.00,12.04,11.97,12.01,0.0100,178
1150519,009813,貝萊德標普卓越50,2463218,27920850,11.32,11.36,11.31,11.32,0.0200,642
1150519,009816,凱基台灣TOP50,169573645,2291003419,13.64,13.68,13.40,13.41,-0.2400,59964
1150519,009817,國泰日本不動產,2926416,26298749,8.96,9.02,8.96,8.99,0.0400,414
1150519,009818,華南永昌NASDAQxT,770954,14457636,18.88,18.88,18.72,18.73,-0.1600,179
1150519,009819,中信數據及電力,18064875,180680408,10.03,10.03,9.98,9.98,-0.0800,6358
1150519,00981A,主動統一台股增長,269342817,7476904035,28.10,28.38,27.46,27.49,-0.7500,139459
1150519,00981T,平衡凱基雙核收息,4965702,58068174,11.71,11.74,11.66,11.66,0.0000,535
1150519,009820,元大納斯達克精選,28945155,291800142,10.08,10.11,10.05,10.06,0.0000,2266
1150519,00982A,主動群益台灣強棒,77491977,1667054459,21.90,21.97,21.22,21.25,0.0000,30847
1150519,00982D,主動富邦動態入息,4918280,48393412,9.88,9.88,9.82,9.82,0.0000,331
1150519,00982T,平衡兆豐台美動能,160442,2240007,14.22,14.22,13.84,13.84,-0.1900,98
1150519,00983A,主動中信ARK創新,1376955,15444748,11.27,11.27,11.18,11.20,-0.0700,639
1150519,00983D,主動富邦複合收益,803521,8073381,10.07,10.07,10.03,10.03,0.0000,318
1150519,00984A,主動安聯台灣高息,9038897,132448769,14.63,14.84,14.52,14.53,-0.1000,3184
1150519,00984D,主動聯博全球非投,4607920,46225152,10.02,10.04,10.01,10.03,0.0200,416
1150519,00985A,主動野村台灣50,7840596,159993741,20.61,20.69,20.26,20.27,-0.4300,3507
1150519,00985B,群益ESG投等債0-5,14933740,152018973,10.18,10.19,10.17,10.18,0.0000,787
1150519,00986A,主動台新龍頭成長,413967,5924880,14.50,14.50,14.27,14.27,-0.2400,283
1150519,00987A,主動台新優勢成長,6866379,110617363,16.32,16.45,15.90,15.95,-0.5900,2685
1150519,00988A,主動統一全球創新,99917304,1866995157,18.94,19.09,18.28,18.28,-0.9800,39615
1150519,00989A,主動摩根美國科技,1830019,30908063,16.88,16.95,16.85,16.86,-0.2800,420
1150519,00990A,主動元大AI新經濟,87720181,1453491017,17.00,17.02,16.16,16.16,-1.2400,28035
1150519,00991A,主動復華未來50,82940454,1430169028,17.40,17.60,17.08,17.08,-0.5200,30895
1150519,00992A,主動群益科技創新,73187318,1237564913,17.13,17.30,16.75,16.75,-0.5400,29762
1150519,00993A,主動安聯台灣,12587211,154829014,12.53,12.66,12.15,12.17,-0.4300,3689
1150519,00994A,主動第一金台股優,9882807,162414714,16.67,16.77,16.27,16.27,-0.4300,4021
1150519,00995A,主動中信台灣卓越,9119491,145690277,16.13,16.31,15.77,15.79,-0.4500,2448
1150519,00996A,主動兆豐台灣豐收,11005922,146472802,13.60,13.63,13.15,13.19,-0.4600,2814
1150519,00997A,主動群益美國增長,43827098,516064505,11.91,11.92,11.68,11.70,-0.4900,10479
1150519,00999A,主動野村臺灣高息,48746750,491444558,10.10,10.20,10.02,10.03,-0.1600,17258
1150519,01001T,土銀富邦R1,206000,2379700,11.66,11.66,11.55,11.64,-0.0200,7
1150519,01002T,土銀國泰R1,2000,28200,14.10,14.10,14.10,14.10,0.0000,2
1150519,01004T,土銀富邦R2,95018,1003927,10.66,10.79,10.55,10.79,0.2400,62
1150519,01007T,兆豐國泰R2,161020,2066459,12.95,12.95,12.83,12.85,0.0000,29
1150519,01009T,王道圓滿R1,31000,178430,5.75,5.76,5.75,5.76,0.0000,4
1150519,01010T,京城樂富R1,12000,119900,9.99,10.00,9.99,10.00,0.0000,4
1150519,020000,富邦特選蘋果N,,,,,,,0.0000,
1150519,020011,統一微波高息20N,,,,,,,0.0000,
1150519,020012,富邦行動通訊N,,,,,,,0.0000,
1150519,02001L,富邦蘋果正二N,18000,2054900,116.85,119.00,112.25,112.40,-5.4500,17
1150519,02001R,富邦蘋果反一N,11000,5720,0.52,0.52,0.52,0.52,0.0000,2
1150519,020020,元大台股領航N,14000,330160,24.12,24.23,23.33,23.33,-0.8700,11
1150519,020028,元大特選電動車N,26000,468760,18.38,18.38,17.87,17.87,-0.5100,10
1150519,020029,元大ESG高股息N,5000,73830,14.87,14.90,14.29,14.29,-0.5800,5
1150519,020030,統一智慧電動車N,38000,613110,16.48,16.48,15.87,15.87,-0.2600,7
1150519,020031,統一IC設計臺灣N,42000,403500,9.87,9.87,9.43,9.49,-0.4800,24
1150519,020032,元大綠能N,3000,29320,9.82,9.82,9.68,9.68,-0.0700,2
1150519,020034,元大IC設計N,90000,1145930,12.90,12.90,12.30,12.32,-0.4400,18
1150519,020036,元大金融配息N,2000,15640,7.79,7.85,7.79,7.85,0.1600,2
1150519,020037,元大金融高股息N,7000,60060,8.58,8.58,8.58,8.58,0.0300,1
1150519,020038,元大ESG配息N,18000,206900,11.40,11.50,11.40,11.50,0.1300,2
1150519,020039,元大加權N,53000,676570,12.87,12.90,12.73,12.73,-0.2100,4
1150519,1101,台泥,27849412,675472244,24.10,24.40,24.10,24.20,0.1500,8171
1150519,1101B,台泥乙特,81308,3691349,45.40,45.40,45.40,45.40,-0.0500,10
1150519,1102,亞泥,9446874,329698464,34.70,35.20,34.45,34.80,0.4500,4592
1150519,1103,嘉泥,153129,1988510,12.90,13.05,12.90,13.05,0.1500,154
1150519,1104,環泥,313059,8621229,27.35,27.65,27.35,27.45,0.1000,453
1150519,1108,幸福,168863,2327824,13.75,13.85,13.70,13.80,0.1000,109
1150519,1109,信大,181185,2636622,14.65,14.65,14.40,14.60,0.0000,214
1150519,1110,東泥,91195,1288333,14.20,14.20,14.00,14.20,0.0000,75
1150519,1201,味全,341189,4102248,12.00,12.15,11.95,12.00,0.0000,269
1150519,1203,味王,6730,276622,40.15,42.00,40.15,40.75,0.0000,41
1150519,1210,大成,2553880,137162934,53.00,54.10,53.00,53.50,0.7000,2141
1150519,1213,大飲,57179,468189,8.38,8.52,8.00,8.20,-0.3400,37
1150519,1215,卜蜂,1221865,174164550,142.00,143.50,141.00,141.50,0.0000,1438
1150519,1216,統一,12364345,927220144,75.60,75.60,74.50,74.80,0.1000,6639
1150519,1217,愛之味,441804,4146613,9.35,9.43,9.35,9.38,0.0500,444
1150519,1218,泰山,411718,7638764,18.45,18.60,18.45,18.55,0.1500,319
1150519,1219,福壽,384296,4830109,12.50,12.65,12.50,12.65,0.1500,205
1150519,1220,台榮,75693,906074,12.00,12.05,11.90,11.95,-0.0500,173
1150519,1225,福懋油,146825,4263918,28.80,29.30,28.80,29.10,0.3000,102
1150519,1227,佳格,472078,13463332,28.35,28.60,28.35,28.50,0.2000,386
1150519,1229,聯華,3206788,124640550,38.80,39.40,38.55,38.65,-0.1500,3139
1150519,1231,聯華食,396249,34579328,85.90,87.60,85.90,87.40,1.4000,829
1150519,1232,大統益,52775,7832845,148.00,149.00,148.00,148.00,0.0000,115
1150519,1233,天仁,19020,546422,28.80,28.80,28.65,28.65,-0.0500,12
1150519,1234,黑松,191907,6517951,33.40,34.20,33.40,34.00,0.6000,154
1150519,1235,興泰,8561,337246,37.80,40.50,37.80,40.50,1.6500,25
1150519,1236,宏亞,26921,632458,23.50,23.70,23.35,23.70,0.3500,128
1150519,1256,鮮活果汁-KY,64296,11943488,187.50,189.50,183.00,183.50,-3.5000,827
1150519,1301,台塑,12463581,576764080,46.20,46.70,45.90,45.95,0.0500,6476
1150519,1303,南亞,59035662,4942289293,84.40,86.70,81.70,81.70,-2.5000,36126
1150519,1304,台聚,4163854,51083168,12.40,12.50,12.10,12.15,-0.3000,1613
1150519,1305,華夏,2192047,27741146,12.75,12.90,12.50,12.50,-0.4000,1068
1150519,1307,三芳,518456,16500346,31.80,32.15,31.65,31.65,-0.1500,414
1150519,1308,亞聚,1787917,23726877,13.20,13.45,13.10,13.15,-0.1500,830
1150519,1309,台達化,6152875,97321351,16.00,16.40,15.45,15.50,-1.0000,3382
1150519,1310,台苯,1856439,14883143,8.03,8.11,7.96,7.97,-0.0600,933
1150519,1312,國喬,3197063,33904665,10.50,10.80,10.45,10.50,0.0000,1034
1150519,1312A,國喬特,6000,126000,20.90,21.35,20.80,21.35,0.3000,5
1150519,1313,聯成,2329977,24613269,10.45,10.70,10.45,10.50,0.0500,880
1150519,1314,中石化,20071715,140871819,7.03,7.15,6.93,6.94,0.0700,5275
1150519,1315,達新,8654,523859,60.50,61.00,60.30,61.00,0.7000,27
1150519,1316,上曜,2380410,25070172,10.80,10.85,10.40,10.40,-0.3500,838
1150519,1319,東陽,1782052,142778243,79.70,80.80,79.50,80.00,0.0000,1460
1150519,1321,大洋,161759,4764728,29.30,29.60,29.30,29.45,-0.0500,94
1150519,1323,永裕,136418,2686580,19.50,20.00,19.45,20.00,0.5500,157
1150519,1324,地球,44350,453480,10.20,10.25,10.15,10.25,0.1000,64
1150519,1325,恆大,1141403,31928805,27.80,28.80,27.50,27.55,0.4000,721
1150519,1326,台化,15639593,708365468,45.20,45.95,44.90,44.90,-0.3500,9309
1150519,1337,再生-KY,263924,1277035,4.78,4.89,4.78,4.82,0.0400,197
1150519,1338,廣華-KY,227830,3643339,16.20,16.60,15.60,15.75,0.2000,171
