Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150707,00660,元大歐洲50,3235,151130,46.88,46.88,46.80,46.80,-0.1500,90
1150707,00661,元大日經225,137015,12131540,89.25,89.40,87.90,87.95,-1.7500,293
1150707,00662,富邦NASDAQ,3865097,469552556,121.75,121.95,120.95,121.05,-0.6500,4583
1150707,00663L,國泰臺灣加權正2,22104201,2427188317,112.60,113.70,106.50,106.70,-5.4500,9122
1150707,00664R,國泰臺灣加權反1,23083731,37472248,1.61,1.65,1.59,1.65,0.0400,1063
1150707,00665L,富邦恒生國企正2,29803674,243046312,8.13,8.31,8.01,8.06,-0.0300,2174
1150707,00666R,富邦恒生國企反1,26610,261713,9.77,9.93,9.77,9.93,0.0300,14
1150707,00668,國泰美國道瓊,32447,2017792,62.15,62.30,62.10,62.15,0.1000,126
1150707,00668K,國泰美國道瓊+U,200,3884,19.42,19.42,19.42,19.42,0.0800,2
1150707,00669R,國泰美國道瓊反1,1001131,5224471,5.22,5.23,5.21,5.23,0.0100,99
1150707,00670L,富邦NASDAQ正2,831949,169883429,205.60,206.05,202.45,202.45,-2.8000,1155
1150707,00671R,富邦NASDAQ反1,4135800,10113345,2.44,2.46,2.42,2.46,0.0200,182
1150707,00673R,期元大S&P原油反1,10593658,170291370,16.11,16.16,16.02,16.03,-0.1400,835
1150707,00674R,期元大S&P黃金反1,190003,5654650,29.70,29.87,29.67,29.83,0.1700,88
1150707,00675L,富邦臺灣加權正2,3195514,1061758251,340.85,344.50,322.60,323.55,-16.2500,4371
1150707,00676R,富邦臺灣加權反1,10065867,55988282,5.47,5.62,5.45,5.61,0.1400,743
1150707,00678,群益那斯達克生技,610745,25381444,41.79,41.79,41.47,41.59,-0.2000,167
1150707,00680L,元大美債20正2,10874539,75254098,6.94,6.95,6.90,6.90,-0.0800,597
1150707,00681R,元大美債20反1,69000,1457620,21.07,21.18,21.07,21.18,0.1600,4
1150707,00682U,期元大美元指數,1000,20780,20.78,20.78,20.78,20.78,-0.0100,1
1150707,00683L,期元大美元指正2,2155,47384,21.98,21.99,21.98,21.99,-0.0500,5
1150707,00684R,期元大美元指反1,6000,89700,14.95,14.95,14.95,14.95,0.0000,2
1150707,00685L,群益臺灣加權正2,1219967570,15490543025,13.09,13.10,12.19,12.23,-0.5200,292821
1150707,00686R,群益臺灣加權反1,21222169,21024783,0.99,1.01,0.97,1.00,0.0100,338
1150707,00688L,國泰20年美債正2,3111197,21437426,6.89,6.91,6.86,6.86,-0.0800,264
1150707,00689R,國泰20年美債反1,64000,1415820,22.13,22.13,22.08,22.13,0.1200,4
1150707,00690,兆豐藍籌30,783206,62349657,81.50,81.70,78.40,78.70,-2.9500,1065
1150707,00692,富邦公司治理,866616,80720734,93.60,94.20,91.85,91.95,-1.5500,1560
1150707,00693U,期街口S&P黃豆,1009613,22023370,21.75,21.88,21.75,21.79,0.4000,332
1150707,00700,富邦恒生國企,221180,3558231,16.06,16.26,15.97,16.02,-0.0400,214
1150707,00701,國泰股利精選30,585702,23061668,39.34,39.80,38.89,39.07,-0.2600,558
1150707,00702,國泰標普低波高息,114775,2881595,25.10,25.12,25.10,25.10,0.0000,85
1150707,00703,台新MSCI中國,140329,2627026,18.70,18.88,18.56,18.56,-0.0800,80
1150707,00706L,期元大S&P日圓正2,1075220,19913364,18.48,18.57,18.46,18.51,0.0000,253
1150707,00707R,期元大S&P日圓反1,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150707,00708L,期元大S&P黃金正2,3601673,265124163,74.00,74.20,73.15,73.30,-1.0000,1999
1150707,00709,富邦歐洲,55975,2254632,40.30,40.50,40.23,40.25,-0.3800,223
1150707,00710B,復華彭博非投等債,493357,9426719,19.10,19.12,19.10,19.11,0.0100,68
1150707,00711B,復華彭博新興債,104419,1695754,16.25,16.25,16.24,16.25,0.0200,59
1150707,00712,復華富時不動產,69159827,615946218,8.88,8.93,8.87,8.87,0.0300,6335
1150707,00713,元大台灣高息低波,5485425,334877040,61.00,61.40,60.60,60.60,-0.4000,4184
1150707,00714,群益道瓊美國地產,360531,7903819,21.70,22.09,21.70,22.06,-0.1300,210
1150707,00715L,期街口布蘭特正2,4050614,133174473,32.75,33.10,32.53,33.08,0.6000,1323
1150707,00717,富邦美國特別股,96253,1441962,14.97,15.00,14.97,14.98,0.0100,184
1150707,00728,第一金工業30,312360,19887249,65.40,65.70,63.10,63.40,-2.5000,332
1150707,00730,富邦臺灣優質高息,146874,4303124,29.56,29.60,28.89,28.89,-0.8000,351
1150707,00731,復華富時高息低波,561562,50036623,89.20,89.50,88.30,88.40,0.0000,220
1150707,00733,富邦臺灣中小,2045566,150303395,76.85,76.85,72.00,72.15,-5.3000,1910
1150707,00735,國泰臺韓科技,4956130,539379144,111.45,111.50,106.80,107.40,-5.2000,9867
1150707,00736,國泰新興市場,117142,3687743,31.69,31.75,31.45,31.45,-0.3000,102
1150707,00737,國泰AI機器人,487353,19314642,39.65,39.73,39.55,39.64,0.0400,254
1150707,00738U,期元大道瓊白銀,3561123,175015707,49.55,49.61,48.75,48.79,-0.9300,1823
1150707,00739,元大MSCI A股,120772,3522845,29.18,29.34,28.81,28.81,-0.5900,125
1150707,00752,中信中國50,2601008,57096852,21.85,22.21,21.73,21.82,0.0900,973
1150707,00753L,中信中國50正2,20737148,182188857,8.74,8.93,8.61,8.67,-0.0400,2178
1150707,00757,統一FANG+,2519979,326829716,129.80,130.15,129.25,129.25,-0.5500,2225
1150707,00762,元大全球AI,308928,35063597,114.55,114.55,112.75,112.75,-1.8000,604
1150707,00763U,期街口道瓊銅,688628,22767174,33.11,33.32,32.88,32.91,-0.1600,289
1150707,00770,國泰北美科技,163616,11044941,67.50,67.70,67.20,67.30,-0.1500,386
1150707,00771,元大US高息特別股,28057,445692,15.86,15.91,15.86,15.87,0.0200,112
1150707,00775B,新光投等債15+,724,23322,0.00,0.00,0.00,0.00,0.0000,99
1150707,00783,富邦中証500,79139,2435228,31.06,31.06,30.29,30.29,-0.9900,167
1150707,00830,國泰費城半導體,17281683,1563236963,91.60,91.70,89.50,89.70,-2.7000,37984
1150707,00850,元大臺灣ESG永續,755170,68988715,92.55,92.80,89.80,89.95,-2.6000,1796
1150707,00851,台新全球AI,13151,944808,72.10,72.10,71.35,71.35,-0.6500,77
1150707,00852L,國泰美國道瓊正2,146547,5255910,35.90,35.91,35.79,35.83,0.2900,39
1150707,00861,元大全球未來通訊,531045,48085337,91.65,91.65,89.80,89.80,-2.2500,4585
1150707,00865B,國泰US短期公債,5710797,279348952,48.92,48.95,48.89,48.94,0.0500,862
1150707,00875,國泰網路資安,126239,6674998,52.85,53.00,52.65,52.65,0.8000,143
1150707,00876,元大全球5G,434457,42128155,98.15,98.15,95.70,95.85,-2.9000,4593
1150707,00878,國泰永續高股息,34958840,1160653074,33.49,33.60,32.91,32.97,-0.5200,32919
1150707,00881,國泰台灣科技龍頭,16133575,876952348,55.45,55.50,53.50,53.70,-1.6000,10650
1150707,00882,中信中國高股息,11093241,166223603,15.20,15.21,14.90,14.94,-0.1800,2909
1150707,00885,富邦越南,2048268,38587076,19.07,19.07,18.72,18.75,-0.3700,1065
1150707,00891,中信關鍵半導體,21705620,798513377,37.67,37.80,36.16,36.31,-1.2200,11973
1150707,00892,富邦台灣半導體,9525237,424744608,45.82,46.00,43.72,43.91,-1.5700,5472
1150707,00893,國泰智能電動車,1101007,51154009,46.50,46.72,46.11,46.14,0.1400,534
1150707,00894,中信小資高價30,1827609,88533891,49.56,49.56,47.35,47.42,-1.7700,1594
1150707,00895,富邦未來車,499731,25735307,51.75,51.90,51.05,51.15,-0.2500,429
1150707,00896,中信綠能及電動車,4342483,120205583,28.36,28.50,27.30,27.36,-1.0000,2815
1150707,00897,富邦基因免疫生技,1697837,19777859,11.76,11.76,11.60,11.65,-0.1600,406
1150707,00898,國泰基因免疫革命,1941072,18812392,9.75,9.75,9.67,9.68,-0.0700,364
1150707,00899,FT潔淨能源,203249,5325725,26.13,26.23,26.13,26.18,0.1500,226
1150707,00900,富邦特選高股息30,4536855,87690953,19.51,19.61,19.03,19.07,-0.4300,1790
1150707,00901,永豐智能車供應鏈,358896,16507580,47.35,47.35,45.43,45.47,-1.8800,311
1150707,00902,中信電池及儲能,4053831,56820543,14.20,14.24,13.82,13.85,-0.3900,1128
1150707,00903,富邦元宇宙,374996,7892893,21.08,21.11,20.96,20.96,-0.0900,178
1150707,00904,新光臺灣半導體30,2609012,111513866,43.42,43.55,41.80,41.95,-1.4400,1445
1150707,00905,FT臺灣Smart,6415832,179961759,28.67,28.71,27.59,27.67,-0.9400,3999
1150707,00907,永豐優息存股,1383262,22825723,16.50,16.57,16.42,16.44,-0.0600,353
1150707,00908,富邦入息REITs+,171653,2642584,15.40,15.41,15.38,15.39,-0.0100,107
1150707,00909,國泰數位支付服務,2029834,94592210,46.50,46.85,46.28,46.28,0.1000,1119
1150707,00910,第一金太空衛星,1593142,101413536,64.50,64.50,62.80,62.80,-2.2000,2678
1150707,00911,兆豐洲際半導體,1088850,68217545,63.00,63.25,62.10,62.20,-1.2000,6065
1150707,00912,中信臺灣智慧50,1144749,39470531,34.82,35.11,34.00,34.04,-0.8300,626
1150707,00913,兆豐台灣晶圓製造,2738986,143838374,54.20,54.25,51.20,51.70,-2.5000,2127
1150707,00915,凱基優選高股息30,5002382,160881166,32.44,32.62,31.88,31.93,-0.5100,958
1150707,00916,國泰全球品牌50,3419776,89556774,26.09,26.23,26.08,26.17,0.0900,1088
1150707,00917,中信特選金融,1532886,35763827,23.12,23.40,23.12,23.31,0.4300,707
1150707,00918,大華優利高填息30,20062626,640589321,32.06,32.20,31.66,31.67,-0.3900,8878
1150707,00919,群益台灣精選高息,68857565,2050365868,29.76,30.02,29.60,29.62,-0.1400,33734
1150707,00920,富邦ESG綠色電力,1203964,31257190,26.00,26.21,25.78,25.78,-0.2000,771
1150707,00921,兆豐龍頭等權重,103575,2426457,23.85,23.85,23.10,23.10,-0.7500,215
1150707,00922,國泰台灣領袖50,10807494,442093632,41.73,41.79,40.42,40.53,-1.0400,7856
1150707,00923,群益台ESG低碳50,2723424,115826608,43.30,43.37,41.99,42.10,-1.0800,2634
1150707,00924,復華S&P500成長,3155183,102885354,32.59,32.66,32.56,32.58,0.0000,1346
1150707,00926,凱基全球菁英55,191598,4770212,24.87,24.91,24.86,24.86,-0.0100,247
1150707,00927,群益半導體收益,93460889,3906375217,42.91,42.92,40.95,41.16,-1.4400,40631
1150707,00929,復華台灣科技優息,43309160,1336096298,31.46,31.46,30.37,30.44,-0.9200,18347
1150707,00930,永豐ESG低碳高息,681003,16834631,25.02,25.10,24.53,24.53,-0.4700,307
1150707,00932,兆豐永續高息等權,447899,8131770,18.16,18.28,17.88,17.88,-0.2800,284
1150707,00934,中信成長高股息,4927267,139347733,28.70,28.76,28.00,28.00,-0.6700,1780
1150707,00935,野村臺灣新科技50,24144923,1439974135,61.55,61.80,58.70,58.85,-2.6500,20521
1150707,00936,台新永續高息中小,918620,19259224,21.25,21.32,20.74,20.79,-0.4600,459
1150707,00938,凱基優選30,1266995,31362702,24.63,24.96,24.55,24.60,-0.0300,173
1150707,00939,統一台灣高息動能,3286891,70701867,21.43,21.65,21.32,21.32,-0.1200,1151
1150707,00940,元大台灣價值高息,12097753,153362479,12.74,12.84,12.52,12.52,-0.2200,3598
1150707,00941,中信上游半導體,2037212,57141680,28.35,28.35,27.81,27.86,-0.8900,5044
1150707,00943,兆豐電子高息等權,265446,6065284,23.13,23.13,22.59,22.59,-0.5400,180
1150707,00944,野村趨勢動能高息,541481,11971484,22.30,22.47,21.75,21.78,-0.4800,261
1150707,00945B,凱基美國非投等債,3347151,49026002,14.62,14.66,14.62,14.65,0.0100,551
1150707,00946,群益科技高息成長,4189539,65450878,15.71,15.83,15.38,15.42,-0.2900,1090
1150707,00947,台新臺灣IC設計,9755303,364930812,38.49,38.87,36.61,36.88,-1.5000,7392
1150707,00949,復華日本龍頭,1415755,29951319,21.12,21.25,21.10,21.11,0.0200,502
1150707,00951,台新日本半導體,4950279,98658588,20.26,20.26,19.64,19.72,-0.7700,1953
1150707,00952,凱基台灣AI50,5286533,98331612,18.96,19.04,18.33,18.37,-0.5900,1039
1150707,00953B,群益優選非投等債,30750505,298396310,9.71,9.72,9.70,9.71,0.0000,3753
1150707,00954,中信日本半導體,3617134,76742190,21.51,21.55,20.94,20.96,-0.8800,1426
1150707,00956,中信日經高股息,173177,2183402,12.63,12.65,12.58,12.60,-0.0300,199
1150707,00960,野村全球航運龍頭,397076,6838216,17.36,17.36,17.20,17.24,-0.1700,236
1150707,00961,FT臺灣永續高息,22242181,284926773,12.92,12.92,12.71,12.75,-0.1600,4994
1150707,00962,台新AI優息動能,825032,12421831,15.15,15.20,14.79,14.80,-0.3700,269
1150707,00963,中信全球高股息,534754,6810171,12.80,12.80,12.72,12.74,-0.0100,257
1150707,00964,中信亞太高股息,3254000,45807803,14.35,14.35,13.93,13.93,-0.3900,866
1150707,00965,元大航太防衛科技,2675862,69061103,25.97,25.97,25.64,25.67,-0.3300,1079
1150707,00971,野村美國研發龍頭,823005,14113073,17.09,17.19,17.08,17.11,-0.0200,236
1150707,00972,野村日本動能高息,145273,2937381,20.20,20.24,20.18,20.23,0.0100,50
1150707,009800,中信NASDAQ,770645,10121988,13.20,13.20,13.09,13.09,-0.0900,604
1150707,009801,中信美國創新科技,1704695,21012060,12.28,12.35,12.25,12.27,0.0000,276
1150707,009802,富邦旗艦50,5250862,100644759,19.57,19.68,18.82,18.89,-0.6400,1915
1150707,009803,玉山市值動能50,2410001,52190564,21.98,22.03,21.33,21.36,-0.5300,1493
1150707,009804,聯邦台精彩50,4966174,119155728,24.40,24.41,23.64,23.70,-0.5700,2438
1150707,009805,新光美國電力基建,6222766,105034510,16.98,16.98,16.80,16.81,0.0100,1911
1150707,009808,華南永昌優選50,585798,18635323,32.16,32.21,31.23,31.26,-0.8000,131
1150707,009809,富邦淨零ESG50,1993498,36035967,18.22,18.24,17.74,17.78,-0.4000,175
1150707,00980A,主動野村臺灣優選,12270674,293939524,24.60,24.66,23.52,23.56,-0.9900,4245
1150707,009810,玉山全球藍籌100,278978,5766949,20.64,20.69,20.64,20.64,0.0500,68
1150707,009811,統一美國50,2400865,31258833,13.05,13.05,13.00,13.01,-0.0100,639
1150707,009812,野村日本東證,224088,2848821,12.71,12.75,12.62,12.62,-0.0900,228
1150707,009813,貝萊德標普卓越50,3617306,40215595,11.10,11.15,11.10,11.10,0.0100,589
1150707,009816,凱基台灣TOP50,163706735,2529145821,15.67,15.75,15.25,15.29,-0.3600,61999
1150707,009817,國泰日本不動產,1157759,10552767,9.07,9.15,9.07,9.15,0.0800,308
1150707,009818,華南永昌NASDAQxT,285978,5641740,19.78,19.81,19.65,19.65,-0.1300,84
1150707,009819,中信數據及電力,8906124,89824658,10.16,10.16,10.05,10.05,-0.0300,2737
1150707,00981A,主動統一台股增長,336842956,10190829055,31.20,31.30,29.75,29.84,-1.3600,152471
1150707,00981T,平衡凱基雙核收息,4928002,61001544,12.40,12.42,12.32,12.32,-0.0700,495
1150707,009820,元大納斯達克精選,5851662,57654804,9.88,9.90,9.80,9.81,-0.0300,1210
1150707,009821,野村稀土關鍵資源,19410149,275024637,14.33,14.33,14.10,14.11,-0.2400,8883
1150707,009824,群益美國科技巨頭,15326518,152569390,9.98,10.00,9.91,9.91,-0.0600,4846
1150707,00982A,主動群益台灣強棒,48962726,1197809415,25.29,25.38,24.00,24.09,-1.1900,17435
1150707,00982D,主動富邦動態入息,1041543,10442492,10.04,10.04,10.02,10.03,-0.0100,127
1150707,00982T,平衡兆豐台美動能,233189,3657836,16.00,16.00,15.58,15.72,-0.2800,44
1150707,00983A,主動中信ARK創新,4589080,57874613,12.57,12.65,12.53,12.53,0.0600,976
1150707,00983D,主動富邦複合收益,591061,6051987,10.24,10.25,10.23,10.24,0.0100,159
1150707,00984A,主動安聯台灣高息,31214553,514669910,16.80,16.82,16.21,16.25,-0.5100,12465
1150707,00984D,主動聯博全球非投,10732445,109207291,10.17,10.19,10.17,10.17,0.0100,837
1150707,00985A,主動野村台灣50,7507611,163901980,22.30,22.36,21.51,21.56,-0.7400,2096
1150707,00985B,群益ESG投等債0-5,4090833,42203385,10.31,10.33,10.31,10.32,0.0100,366
1150707,00986A,主動台新龍頭成長,1001835,15094175,15.13,15.13,15.00,15.00,-0.1300,216
1150707,00987A,主動台新優勢成長,4758013,77775666,16.99,17.00,15.96,16.01,-0.8800,1976
1150707,00988A,主動統一全球創新,199714346,3983350285,20.44,20.44,19.59,19.62,-1.2100,89047
1150707,00989A,主動摩根美國科技,2760559,49626874,17.99,18.03,17.79,17.79,-0.2000,320
1150707,00990A,主動元大AI新經濟,82293343,1531772794,19.03,19.03,18.25,18.29,-1.0300,30969
1150707,00991A,主動復華未來50,248290467,4851800086,20.13,20.16,19.05,19.12,-0.9300,110852
1150707,00992A,主動群益科技創新,78682660,1421345482,18.65,18.73,17.67,17.71,-0.8900,24059
1150707,00993A,主動安聯台灣,11676247,158333430,14.04,14.05,13.32,13.36,-0.6400,3191
1150707,00994A,主動第一金台股優,8694705,149206574,17.68,17.74,16.85,16.90,-0.7800,3575
1150707,00995A,主動中信台灣卓越,10562580,184657684,18.10,18.10,17.13,17.17,-0.9300,2691
1150707,00996A,主動兆豐台灣豐收,16517061,249947068,15.67,15.68,14.76,14.80,-0.8500,4351
1150707,00997A,主動群益美國增長,61958849,785413486,12.71,12.79,12.50,12.53,-0.6100,17706
1150707,00999A,主動野村臺灣高息,19681147,214254902,11.07,11.10,10.71,10.73,-0.3000,4377
1150707,01001T,土銀富邦R1,8000,92000,11.50,11.50,11.50,11.50,0.0000,3
1150707,01002T,土銀國泰R1,25700,354710,13.80,13.80,13.75,13.78,-0.0200,13
1150707,01004T,土銀富邦R2,104000,1071710,10.31,10.31,10.30,10.30,-0.0100,36
1150707,01007T,兆豐國泰R2,93000,1154200,12.45,12.45,12.39,12.45,0.0100,28
1150707,01009T,王道圓滿R1,29000,165760,5.70,5.72,5.70,5.71,0.0200,7
1150707,01010T,京城樂富R1,94009,938209,9.99,10.00,9.97,10.00,0.0000,17
1150707,020000,富邦特選蘋果N,1000,32500,32.50,32.50,32.50,32.50,0.0000,1
1150707,020011,統一微波高息20N,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150707,020012,富邦行動通訊N,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150707,02001L,富邦蘋果正二N,220000,36412150,177.95,177.95,157.00,158.35,-18.3500,150
1150707,020020,元大台股領航N,21000,575220,27.68,27.70,26.82,26.82,-0.9400,7
1150707,020028,元大特選電動車N,6000,116630,19.69,19.69,19.34,19.34,-0.4400,3
1150707,020029,元大ESG高股息N,11000,205170,18.63,18.66,18.63,18.66,-0.0400,2
1150707,020030,統一智慧電動車N,20000,371500,18.60,18.60,18.55,18.55,-0.2200,2
1150707,020031,統一IC設計臺灣N,33000,338930,10.64,10.72,10.14,10.14,-0.3200,18
1150707,020032,元大綠能N,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150707,020034,元大IC設計N,17000,237830,14.36,14.45,13.72,13.72,-0.5400,9
1150707,020036,元大金融配息N,2000,19730,9.87,9.87,9.86,9.86,0.1600,2
1150707,020037,元大金融高股息N,35000,383660,10.96,11.02,10.95,10.95,0.0000,5
1150707,020038,元大ESG配息N,1000,14420,14.42,14.42,14.42,14.42,-0.0100,1
1150707,020039,元大加權N,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150707,1101,台泥,33225864,778330046,23.65,23.70,23.25,23.40,-0.3000,8414
1150707,1101B,台泥乙特,5826,255174,43.80,43.80,43.80,43.80,0.0000,16
1150707,1102,亞泥,12343296,449254533,36.50,36.70,36.25,36.30,-0.2500,4897
1150707,1103,嘉泥,384645,5238585,13.75,13.75,13.50,13.50,-0.2500,276
1150707,1104,環泥,927509,25555762,27.70,27.70,27.45,27.55,0.0000,559
1150707,1108,幸福,463953,6478483,14.10,14.10,13.90,13.95,-0.1500,211
1150707,1109,信大,110153,1618668,14.80,14.80,14.60,14.70,-0.1000,143
1150707,1110,東泥,240256,3810348,16.00,16.15,15.75,15.80,-0.1000,114
1150707,1201,味全,487367,6111056,12.70,12.70,12.45,12.45,-0.2500,402
1150707,1203,味王,17038,729067,43.00,43.00,42.50,42.90,0.0000,48
1150707,1210,大成,2662754,156007082,58.90,59.30,58.10,58.30,-0.5000,2195
1150707,1213,大飲,118280,888778,7.56,7.56,7.39,7.56,-0.0200,35
1150707,1215,卜蜂,1440646,160567402,113.00,113.00,110.50,111.50,-1.5000,1921
1150707,1216,統一,20179662,1577952403,77.80,78.70,77.70,78.00,0.2000,8628
1150707,1217,愛之味,602130,6046363,10.20,10.20,9.98,10.00,-0.2000,368
1150707,1218,泰山,639955,11057254,17.30,17.35,17.20,17.25,-0.0500,462
1150707,1219,福壽,589261,7237921,12.35,12.40,12.25,12.30,-0.0500,302
1150707,1220,台榮,72666,858532,11.85,11.85,11.75,11.85,0.0000,164
1150707,1225,福懋油,168821,4746964,27.95,28.40,27.95,28.20,0.1500,196
1150707,1227,佳格,1481073,44748125,30.65,30.65,29.90,30.10,-0.5500,1202
1150707,1229,聯華,5009270,215798318,43.75,43.80,42.50,42.70,-1.0000,3480
1150707,1231,聯華食,396363,35187758,89.20,89.50,88.10,88.30,-0.8000,621
1150707,1232,大統益,399001,59214720,151.00,151.00,146.00,146.50,-2.5000,565
1150707,1233,天仁,40667,1147319,28.30,28.55,28.00,28.50,0.3500,38
1150707,1234,黑松,97197,3226310,33.30,33.35,33.10,33.30,-0.0500,122
1150707,1235,興泰,9018,329479,36.75,36.75,36.40,36.40,-0.5000,9
1150707,1236,宏亞,343802,8951608,25.75,26.25,25.50,26.05,0.5000,241
1150707,1256,鮮活果汁-KY,116944,23185565,201.00,201.50,195.00,200.00,1.0000,1104
1150707,1301,台塑,47904642,2794357017,60.10,60.20,57.00,57.30,-3.1000,25511
1150707,1303,南亞,35963607,6307573875,185.00,188.50,166.50,166.50,-18.5000,27658
1150707,1304,台聚,9111099,130482028,14.50,14.65,14.10,14.20,-0.5000,3271
1150707,1305,華夏,4467964,61749647,14.00,14.15,13.60,13.65,-0.4500,1939
1150707,1307,三芳,1341851,44520423,33.65,33.85,32.95,33.00,-0.1500,905
1150707,1308,亞聚,4435818,67093457,15.50,15.50,14.90,15.10,-0.4000,1999
1150707,1309,台達化,3991934,60771628,15.65,15.65,14.95,15.05,-0.5500,2029
1150707,1310,台苯,12547988,141812394,11.75,11.80,11.00,11.10,-0.7000,4721
1150707,1312,國喬,21999535,309657260,14.10,14.40,13.85,13.90,-0.2500,6009
1150707,1312A,國喬特,0,0,0.00,0.00,0.00,0.00,0.0000,0
